Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
PVGIS,00000,CHL_Site,NA,CHL,-22.345,-69.662,0,1259
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2007,1,1,0,0,0.0,-0.0,0.0,24.69,37.81,86880.0,2.33,267.0
2007,1,1,1,0,0.0,-0.0,0.0,23.8,42.01,87000.0,2.26,265.0
2007,1,1,2,0,0.0,-0.0,0.0,22.91,46.22,87070.0,2.2,288.0
2007,1,1,3,0,0.0,-0.0,0.0,22.03,50.42,87120.0,2.14,353.0
2007,1,1,4,0,0.0,-0.0,0.0,21.14,54.62,87100.0,2.07,358.0
2007,1,1,5,0,0.0,-0.0,0.0,20.25,58.83,87070.0,2.01,355.0
2007,1,1,6,0,0.0,-0.0,0.0,19.36,63.03,87040.0,1.95,355.0
2007,1,1,7,0,0.0,-0.0,0.0,18.47,67.24,86990.0,1.88,328.0
2007,1,1,8,0,0.0,-0.0,0.0,18.68,65.65,86960.0,0.69,328.0
2007,1,1,9,0,0.0,-0.0,0.0,18.26,67.95,86990.0,0.28,306.0
2007,1,1,10,0,0.0,-0.0,0.0,17.9,70.3,87020.0,0.14,283.0
2007,1,1,11,0,263.9,837.7,83.65,17.53,67.85,87070.0,0.21,256.0
2007,1,1,12,0,538.3,991.4,109.45,18.8,59.05,87050.0,0.28,16.0
2007,1,1,13,0,778.4,1077.6,98.85,21.02,43.25,87030.0,1.1,356.0
2007,1,1,14,0,951.25,1047.11,117.95,23.47,35.25,86970.0,1.79,342.0
2007,1,1,15,0,1074.15,1041.11,119.55,25.88,28.9,86940.0,2.34,329.0
2007,1,1,16,0,1150.05,1049.47,115.65,27.83,25.3,86880.0,2.76,317.0
2007,1,1,17,0,1122.85,1008.65,116.9,29.49,23.85,86800.0,3.1,303.0
2007,1,1,18,0,987.65,844.9,184.0,30.39,23.25,86720.0,3.38,306.0
2007,1,1,19,0,827.45,820.09,130.1,30.29,24.1,86690.0,3.17,286.0
2007,1,1,20,0,593.45,690.78,108.75,30.23,25.0,86630.0,3.24,280.0
2007,1,1,21,0,340.6,485.43,90.45,29.74,25.8,86600.0,3.31,279.0
2007,1,1,22,0,148.95,335.07,47.1,28.68,27.5,86600.0,3.52,268.0
2007,1,1,23,0,7.8,37.18,4.75,27.26,29.3,86660.0,3.31,256.0
2007,1,2,0,0,0.0,-0.0,0.0,25.85,33.4,86770.0,2.76,250.0
2007,1,2,1,0,0.0,-0.0,0.0,24.71,35.65,86830.0,1.93,251.0
2007,1,2,2,0,0.0,-0.0,0.0,23.69,39.45,86890.0,1.24,276.0
2007,1,2,3,0,0.0,-0.0,0.0,22.09,43.5,86950.0,1.24,0.0
2007,1,2,4,0,0.0,-0.0,0.0,20.48,48.05,86940.0,2.07,14.0
2007,1,2,5,0,0.0,-0.0,0.0,19.05,51.25,86910.0,2.41,7.0
2007,1,2,6,0,0.0,-0.0,0.0,18.17,54.85,86860.0,1.93,5.0
2007,1,2,7,0,0.0,-0.0,0.0,19.73,53.25,86810.0,0.62,309.0
2007,1,2,8,0,0.0,-0.0,0.0,19.01,57.1,86810.0,0.83,217.0
2007,1,2,9,0,0.0,-0.0,0.0,18.28,61.05,86870.0,1.1,193.0
2007,1,2,10,0,0.0,-0.0,0.0,18.02,61.05,86910.0,0.83,168.0
2007,1,2,11,0,306.45,1120.23,67.8,18.11,61.05,86940.0,0.55,134.0
2007,1,2,12,0,560.65,1113.05,81.3,19.51,51.4,86970.0,0.9,61.0
2007,1,2,13,0,791.8,1109.17,94.1,21.86,40.35,86950.0,1.72,28.0
2007,1,2,14,0,983.9,1115.06,97.85,24.3,29.55,86920.0,2.41,11.0
2007,1,2,15,0,1097.95,1080.06,108.45,26.64,22.5,86900.0,2.62,355.0
2007,1,2,16,0,1158.35,1072.73,101.35,28.61,19.7,86850.0,2.69,340.0
2007,1,2,17,0,1144.05,1056.82,89.9,30.18,17.3,86780.0,2.9,324.0
2007,1,2,18,0,1061.25,1017.27,93.1,31.22,16.25,86710.0,3.31,306.0
2007,1,2,19,0,890.15,939.56,90.4,32.16,15.25,86610.0,4.34,291.0
2007,1,2,20,0,674.05,840.12,83.65,31.69,16.35,86600.0,4.55,279.0
2007,1,2,21,0,417.25,670.64,70.85,30.61,17.4,86610.0,4.48,264.0
2007,1,2,22,0,163.9,387.48,45.65,29.22,19.85,86650.0,4.48,253.0
2007,1,2,23,0,8.7,45.72,4.9,27.36,22.65,86760.0,4.41,247.0
2007,1,3,0,0,0.0,-0.0,0.0,25.44,27.7,86860.0,4.07,235.0
2007,1,3,1,0,0.0,-0.0,0.0,24.15,30.7,86980.0,2.69,218.0
2007,1,3,2,0,0.0,-0.0,0.0,23.02,34.0,87040.0,1.52,201.0
2007,1,3,3,0,0.0,-0.0,0.0,22.85,36.4,87110.0,0.69,169.0
2007,1,3,4,0,0.0,-0.0,0.0,22.35,36.3,87110.0,0.55,91.0
2007,1,3,5,0,0.0,-0.0,0.0,21.68,37.5,87070.0,1.03,41.0
2007,1,3,6,0,0.0,-0.0,0.0,20.77,38.65,87050.0,1.38,29.0
2007,1,3,7,0,0.0,-0.0,0.0,20.29,44.6,86970.0,0.83,319.0
2007,1,3,8,0,0.0,-0.0,0.0,19.78,46.1,86960.0,0.55,348.0
2007,1,3,9,0,0.0,-0.0,0.0,19.48,44.45,86970.0,0.41,42.0
2007,1,3,10,0,0.0,-0.0,0.0,19.14,44.3,87000.0,0.21,104.0
2007,1,3,11,0,312.15,1183.18,62.65,18.95,44.3,87030.0,0.48,192.0
2007,1,3,12,0,567.1,1133.57,81.1,20.38,41.45,87060.0,0.55,196.0
2007,1,3,13,0,800.6,1129.68,91.8,22.39,35.0,87090.0,0.41,75.0
2007,1,3,14,0,983.75,1112.52,101.05,24.72,25.6,87080.0,0.97,5.0
2007,1,3,15,0,1107.15,1092.7,106.9,26.99,20.9,87090.0,1.59,333.0
2007,1,3,16,0,1170.55,1084.68,102.1,28.99,17.6,87040.0,2.34,312.0
2007,1,3,17,0,1144.85,1046.61,100.75,30.55,16.0,87000.0,3.03,298.0
2007,1,3,18,0,1051.15,999.22,99.65,31.45,15.65,86920.0,3.72,287.0
2007,1,3,19,0,885.8,929.42,93.9,32.02,15.15,86850.0,4.0,280.0
2007,1,3,20,0,674.1,841.63,81.75,31.63,15.75,86800.0,4.28,269.0
2007,1,3,21,0,419.8,675.51,70.1,30.8,17.4,86790.0,4.48,255.0
2007,1,3,22,0,167.8,400.55,45.1,29.48,19.85,86820.0,4.76,241.0
2007,1,3,23,0,9.15,48.13,5.1,27.71,23.5,86890.0,5.03,229.0
2007,1,4,0,0,0.0,-0.0,0.0,25.84,26.85,87000.0,4.55,221.0
2007,1,4,1,0,0.0,-0.0,0.0,24.55,29.7,87090.0,3.38,208.0
2007,1,4,2,0,0.0,-0.0,0.0,23.36,34.0,87160.0,2.07,189.0
2007,1,4,3,0,0.0,-0.0,0.0,21.51,38.9,87210.0,1.59,171.0
2007,1,4,4,0,0.0,-0.0,0.0,20.67,41.55,87170.0,1.45,174.0
2007,1,4,5,0,0.0,-0.0,0.0,20.07,43.0,87110.0,1.45,186.0
2007,1,4,6,0,0.0,-0.0,0.0,20.04,43.0,87050.0,1.24,188.0
2007,1,4,7,0,0.0,-0.0,0.0,18.47,51.15,87000.0,1.52,246.0
2007,1,4,8,0,0.0,-0.0,0.0,18.51,53.0,87010.0,1.17,246.0
2007,1,4,9,0,0.0,-0.0,0.0,18.08,54.85,87000.0,0.69,245.0
2007,1,4,10,0,0.0,-0.0,0.0,17.61,56.75,87010.0,0.55,241.0
2007,1,4,11,0,303.8,1104.08,73.4,17.53,56.75,87020.0,0.62,234.0
2007,1,4,12,0,566.65,1115.3,90.65,19.4,49.45,87050.0,0.07,241.0
2007,1,4,13,0,802.3,1124.91,98.3,21.45,40.2,87050.0,0.76,33.0
2007,1,4,14,0,983.25,1089.53,120.1,23.74,32.9,87030.0,0.9,16.0
2007,1,4,15,0,1102.45,1061.67,131.4,26.09,26.0,86990.0,1.03,342.0
2007,1,4,16,0,1148.6,1016.57,147.55,28.44,22.75,86920.0,1.66,311.0
2007,1,4,17,0,1118.9,955.26,165.8,30.37,20.05,86840.0,2.41,296.0
2007,1,4,18,0,1031.25,942.58,133.2,31.6,18.3,86770.0,2.97,285.0
2007,1,4,19,0,866.0,870.84,123.3,32.05,19.7,86680.0,4.14,268.0
2007,1,4,20,0,661.35,802.1,96.0,31.51,21.85,86610.0,4.41,261.0
2007,1,4,21,0,421.35,673.38,72.0,30.57,23.4,86600.0,4.55,249.0
2007,1,4,22,0,166.3,390.02,46.4,29.27,26.65,86620.0,4.83,236.0
2007,1,4,23,0,9.2,47.59,5.15,27.37,30.35,86690.0,5.1,224.0
2007,1,5,0,0,0.0,-0.0,0.0,25.47,35.8,86850.0,4.76,213.0
2007,1,5,1,0,0.0,-0.0,0.0,24.13,38.15,86960.0,3.79,197.0
2007,1,5,2,0,0.0,-0.0,0.0,23.04,40.75,87050.0,3.24,182.0
2007,1,5,3,0,0.0,-0.0,0.0,21.63,44.95,87040.0,2.41,180.0
2007,1,5,4,0,0.0,-0.0,0.0,19.83,51.4,87010.0,2.07,178.0
2007,1,5,5,0,0.0,-0.0,0.0,18.47,56.95,86950.0,1.93,177.0
2007,1,5,6,0,0.0,-0.0,0.0,17.84,60.95,86870.0,1.72,182.0
2007,1,5,7,0,0.0,-0.0,0.0,17.78,60.95,86850.0,1.59,204.0
2007,1,5,8,0,0.0,-0.0,0.0,18.18,58.9,86800.0,1.38,212.0
2007,1,5,9,0,0.0,-0.0,0.0,17.79,60.95,86790.0,1.38,218.0
2007,1,5,10,0,0.0,-0.0,0.0,16.35,65.25,86810.0,1.59,220.0
2007,1,5,11,0,239.55,464.25,143.7,15.29,69.9,86850.0,1.72,226.0
2007,1,5,12,0,486.1,678.15,198.0,18.94,56.95,86870.0,1.17,236.0
2007,1,5,13,0,702.55,697.6,267.1,22.09,41.95,86870.0,0.76,256.0
2007,1,5,14,0,886.4,728.3,310.3,24.1,36.8,86830.0,0.69,291.0
2007,1,5,15,0,1020.6,786.75,301.6,26.37,31.2,86810.0,1.1,294.0
2007,1,5,16,0,1049.0,707.46,352.55,28.58,26.5,86750.0,1.59,291.0
2007,1,5,17,0,1037.05,692.98,345.55,30.25,24.1,86690.0,2.07,280.0
2007,1,5,18,0,917.95,623.5,323.6,31.48,22.65,86620.0,2.62,269.0
2007,1,5,19,0,741.3,566.28,257.9,31.58,22.8,86570.0,3.24,266.0
2007,1,5,20,0,602.75,576.06,196.15,31.33,24.35,86530.0,3.86,254.0
2007,1,5,21,0,395.95,582.73,93.0,30.88,25.15,86510.0,4.21,244.0
2007,1,5,22,0,165.95,387.08,46.55,29.86,27.75,86570.0,4.62,234.0
2007,1,5,23,0,9.2,47.68,5.1,28.05,30.5,86680.0,4.62,226.0
2007,1,6,0,0,0.0,-0.0,0.0,26.1,34.8,86780.0,4.0,222.0
2007,1,6,1,0,0.0,-0.0,0.0,24.86,39.7,86890.0,2.48,213.0
2007,1,6,2,0,0.0,-0.0,0.0,23.83,42.35,86950.0,1.72,203.0
2007,1,6,3,0,0.0,-0.0,0.0,22.87,45.25,86990.0,0.97,190.0
2007,1,6,4,0,0.0,-0.0,0.0,22.81,45.25,87000.0,0.21,113.0
2007,1,6,5,0,0.0,-0.0,0.0,22.09,46.75,86960.0,0.83,36.0
2007,1,6,6,0,0.0,-0.0,0.0,21.35,49.95,86890.0,0.76,34.0
2007,1,6,7,0,0.0,-0.0,0.0,21.03,53.6,86850.0,0.21,193.0
2007,1,6,8,0,0.0,-0.0,0.0,20.73,55.45,86820.0,0.34,205.0
2007,1,6,9,0,0.0,-0.0,0.0,20.39,57.3,86820.0,0.14,248.0
2007,1,6,10,0,0.0,-0.0,0.0,19.95,59.25,86850.0,0.21,4.0
2007,1,6,11,0,218.1,443.39,127.55,19.74,59.25,86900.0,0.28,26.0
2007,1,6,12,0,432.5,604.7,176.8,20.73,55.45,86940.0,0.62,28.0
2007,1,6,13,0,701.55,810.49,196.95,22.27,48.45,86950.0,1.17,26.0
2007,1,6,14,0,914.65,896.8,206.35,24.38,41.0,86930.0,1.38,22.0
2007,1,6,15,0,1066.85,931.04,216.7,26.49,33.55,86900.0,1.1,2.0
2007,1,6,16,0,1135.1,973.51,177.05,28.6,28.5,86850.0,1.1,319.0
2007,1,6,17,0,1121.0,953.53,169.4,30.51,25.95,86760.0,1.79,290.0
2007,1,6,18,0,885.15,600.69,312.25,31.85,23.65,86700.0,2.97,267.0
2007,1,6,19,0,694.1,509.06,259.15,31.56,25.25,86610.0,3.52,258.0
2007,1,6,20,0,509.1,398.28,227.6,30.97,28.0,86590.0,4.28,248.0
2007,1,6,21,0,295.95,247.55,167.0,29.99,30.9,86570.0,4.97,237.0
2007,1,6,22,0,123.1,143.48,78.7,28.54,32.9,86640.0,5.45,228.0
2007,1,6,23,0,7.7,21.89,5.8,26.86,34.9,86720.0,5.31,220.0
2007,1,7,0,0,0.0,-0.0,0.0,25.27,37.1,86850.0,4.34,212.0
2007,1,7,1,0,0.0,-0.0,0.0,24.2,39.55,86960.0,2.48,203.0
2007,1,7,2,0,0.0,-0.0,0.0,23.28,43.75,87050.0,1.59,186.0
2007,1,7,3,0,0.0,-0.0,0.0,22.01,46.75,87080.0,1.31,164.0
2007,1,7,4,0,0.0,-0.0,0.0,21.69,46.6,87040.0,1.17,150.0
2007,1,7,5,0,0.0,-0.0,0.0,21.73,46.6,86970.0,0.97,144.0
2007,1,7,6,0,0.0,-0.0,0.0,21.29,48.2,86930.0,0.41,159.0
2007,1,7,7,0,0.0,-0.0,0.0,18.0,63.3,86890.0,1.93,240.0
2007,1,7,8,0,0.0,-0.0,0.0,16.27,72.65,86870.0,2.21,248.0
2007,1,7,9,0,0.0,-0.0,0.0,15.45,75.15,86900.0,2.14,259.0
2007,1,7,10,0,0.0,-0.0,0.0,15.61,77.85,86940.0,1.79,262.0
2007,1,7,11,0,229.4,486.0,131.25,17.27,75.3,87000.0,1.24,259.0
2007,1,7,12,0,454.0,601.26,200.95,19.27,65.75,87030.0,0.55,275.0
2007,1,7,13,0,637.95,570.33,283.8,21.17,53.6,87020.0,0.41,346.0
2007,1,7,14,0,867.25,702.07,313.6,23.17,45.35,86990.0,0.48,327.0
2007,1,7,15,0,1045.65,864.63,256.8,25.61,35.9,86960.0,0.97,276.0
2007,1,7,16,0,1110.05,879.84,244.45,28.22,27.35,86890.0,1.52,267.0
2007,1,7,17,0,1073.7,871.12,204.25,30.28,21.6,86790.0,1.93,265.0
2007,1,7,18,0,1053.3,979.3,118.85,31.67,19.0,86740.0,2.62,259.0
2007,1,7,19,0,867.2,849.9,140.4,32.93,15.35,86620.0,3.93,235.0
2007,1,7,20,0,650.75,736.68,129.4,33.01,15.35,86580.0,4.9,232.0
2007,1,7,21,0,374.95,536.71,94.85,32.15,16.45,86560.0,5.52,230.0
2007,1,7,22,0,130.9,206.37,66.85,30.76,18.75,86610.0,5.45,227.0
2007,1,7,23,0,7.3,14.28,6.05,29.03,22.9,86680.0,5.38,222.0
2007,1,8,0,0,0.0,-0.0,0.0,27.28,26.25,86760.0,4.55,216.0
2007,1,8,1,0,0.0,-0.0,0.0,26.06,29.05,86880.0,2.83,215.0
2007,1,8,2,0,0.0,-0.0,0.0,25.29,32.1,86960.0,1.59,213.0
2007,1,8,3,0,0.0,-0.0,0.0,24.42,35.5,86990.0,0.76,199.0
2007,1,8,4,0,0.0,-0.0,0.0,24.22,34.25,86960.0,0.34,99.0
2007,1,8,5,0,0.0,-0.0,0.0,23.61,36.7,86890.0,0.62,29.0
2007,1,8,6,0,0.0,-0.0,0.0,22.95,40.6,86820.0,0.55,13.0
2007,1,8,7,0,0.0,-0.0,0.0,22.1,45.1,86780.0,0.9,264.0
2007,1,8,8,0,0.0,-0.0,0.0,21.59,48.3,86730.0,0.76,219.0
2007,1,8,9,0,0.0,-0.0,0.0,20.41,53.35,86760.0,1.31,190.0
2007,1,8,10,0,0.0,-0.0,0.0,20.05,53.35,86760.0,1.31,210.0
2007,1,8,11,0,150.2,189.31,112.4,18.97,59.15,86810.0,1.52,236.0
2007,1,8,12,0,314.65,172.01,242.6,21.0,51.75,86820.0,1.03,251.0
2007,1,8,13,0,493.95,242.2,343.95,22.67,45.25,86830.0,0.83,332.0
2007,1,8,14,0,566.7,191.46,415.95,23.97,40.9,86870.0,0.9,326.0
2007,1,8,15,0,661.25,194.55,483.9,25.14,35.8,86820.0,0.62,273.0
2007,1,8,16,0,707.05,232.03,478.85,26.67,31.35,86780.0,0.9,278.0
2007,1,8,17,0,746.95,304.35,443.15,27.98,29.3,86700.0,1.59,273.0
2007,1,8,18,0,624.45,180.75,451.9,29.01,26.5,86640.0,2.21,255.0
2007,1,8,19,0,627.05,378.44,303.15,29.89,19.95,86550.0,2.97,236.0
2007,1,8,20,0,524.05,428.95,220.1,30.13,18.65,86550.0,3.03,234.0
2007,1,8,21,0,336.6,371.26,142.5,29.95,19.95,86510.0,3.72,230.0
2007,1,8,22,0,142.15,250.62,64.15,28.88,22.9,86540.0,4.34,228.0
2007,1,8,23,0,7.55,23.8,5.45,27.22,27.25,86610.0,4.55,224.0
2007,1,9,0,0,0.0,-0.0,0.0,25.42,33.3,86740.0,3.79,220.0
2007,1,9,1,0,0.0,-0.0,0.0,24.12,36.8,86870.0,2.41,224.0
2007,1,9,2,0,0.0,-0.0,0.0,23.25,40.75,86960.0,1.31,246.0
2007,1,9,3,0,0.0,-0.0,0.0,21.98,46.75,86990.0,0.97,316.0
2007,1,9,4,0,0.0,-0.0,0.0,20.57,55.45,87000.0,1.79,4.0
2007,1,9,5,0,0.0,-0.0,0.0,19.39,63.5,86980.0,2.21,14.0
2007,1,9,6,0,0.0,-0.0,0.0,18.26,67.95,86920.0,2.14,18.0
2007,1,9,7,0,0.0,-0.0,0.0,18.8,70.45,86860.0,1.1,45.0
2007,1,9,8,0,0.0,-0.0,0.0,17.75,75.4,86860.0,1.45,52.0
2007,1,9,9,0,0.0,-0.0,0.0,18.17,70.35,86850.0,1.24,45.0
2007,1,9,10,0,0.0,-0.0,0.0,17.57,72.8,86900.0,1.38,27.0
2007,1,9,11,0,212.1,591.04,95.45,16.43,72.7,86940.0,1.79,16.0
2007,1,9,12,0,440.9,668.95,162.05,18.11,65.55,86970.0,2.07,4.0
2007,1,9,13,0,614.45,654.47,210.2,20.51,49.8,86980.0,2.9,359.0
2007,1,9,14,0,817.75,654.95,302.85,22.3,40.5,86980.0,3.52,359.0
2007,1,9,15,0,920.45,627.29,349.1,24.31,34.25,86960.0,3.45,350.0
2007,1,9,16,0,917.2,515.73,410.15,26.03,29.05,86910.0,3.45,330.0
2007,1,9,17,0,903.35,519.75,384.5,27.21,27.25,86860.0,3.24,320.0
2007,1,9,18,0,665.25,309.34,369.8,28.11,27.35,86830.0,2.9,315.0
2007,1,9,19,0,586.7,298.28,331.2,28.22,26.4,86730.0,2.41,284.0
2007,1,9,20,0,486.75,312.85,264.8,28.32,27.35,86690.0,1.79,270.0
2007,1,9,21,0,304.15,267.23,164.2,28.26,27.35,86660.0,1.79,263.0
2007,1,9,22,0,106.8,127.71,66.95,27.71,28.25,86650.0,2.07,265.0
2007,1,9,23,0,7.45,8.44,6.7,26.81,29.15,86720.0,2.28,277.0
2007,1,10,0,0,0.0,-0.0,0.0,25.55,31.1,86800.0,2.34,291.0
2007,1,10,1,0,0.0,-0.0,0.0,24.47,34.25,86910.0,2.07,318.0
2007,1,10,2,0,0.0,-0.0,0.0,23.48,37.9,86990.0,2.0,355.0
2007,1,10,3,0,0.0,-0.0,0.0,22.31,39.05,87040.0,2.14,11.0
2007,1,10,4,0,0.0,-0.0,0.0,21.06,41.7,87060.0,2.07,17.0
2007,1,10,5,0,0.0,-0.0,0.0,19.79,46.1,87020.0,1.72,19.0
2007,1,10,6,0,0.0,-0.0,0.0,19.76,46.1,86970.0,1.45,18.0
2007,1,10,7,0,0.0,-0.0,0.0,19.99,53.35,86920.0,0.62,332.0
2007,1,10,8,0,0.0,-0.0,0.0,19.57,55.2,86910.0,0.41,353.0
2007,1,10,9,0,0.0,-0.0,0.0,19.12,57.1,86910.0,0.41,301.0
2007,1,10,10,0,0.0,-0.0,0.0,18.61,59.05,86940.0,0.48,284.0
2007,1,10,11,0,201.9,537.33,97.1,18.42,61.05,86990.0,0.28,331.0
2007,1,10,12,0,418.45,580.97,177.45,19.16,55.05,87040.0,0.69,35.0
2007,1,10,13,0,582.0,488.53,281.05,20.73,41.55,87070.0,1.72,26.0
2007,1,10,14,0,740.2,553.8,305.5,22.48,32.5,87070.0,2.55,15.0
2007,1,10,15,0,859.8,584.36,328.0,24.34,26.45,87050.0,2.9,7.0
2007,1,10,16,0,957.0,558.07,408.5,26.12,22.4,87030.0,2.9,356.0
2007,1,10,17,0,879.6,491.21,389.2,27.63,21.0,86970.0,2.83,346.0
2007,1,10,18,0,865.65,527.94,361.2,28.58,19.7,86910.0,2.69,336.0
2007,1,10,19,0,775.35,627.01,237.85,29.6,17.15,86840.0,3.03,317.0
2007,1,10,20,0,565.6,572.62,158.9,29.95,17.15,86800.0,2.9,317.0
2007,1,10,21,0,350.75,446.78,116.4,29.6,17.15,86730.0,2.55,312.0
2007,1,10,22,0,134.6,215.97,67.05,28.87,18.3,86750.0,2.07,315.0
2007,1,10,23,0,8.05,7.83,7.35,27.75,19.5,86800.0,2.07,317.0
2007,1,11,0,0,0.0,-0.0,0.0,26.55,20.9,86950.0,2.21,313.0
2007,1,11,1,0,0.0,-0.0,0.0,25.36,23.9,87070.0,1.86,318.0
2007,1,11,2,0,0.0,-0.0,0.0,23.97,29.45,87150.0,1.03,348.0
2007,1,11,3,0,0.0,-0.0,0.0,23.7,27.35,87180.0,0.69,43.0
2007,1,11,4,0,0.0,-0.0,0.0,22.92,29.2,87180.0,0.55,66.0
2007,1,11,5,0,0.0,-0.0,0.0,22.19,30.15,87140.0,0.41,51.0
2007,1,11,6,0,0.0,-0.0,0.0,21.47,32.35,87100.0,0.69,343.0
2007,1,11,7,0,0.0,-0.0,0.0,20.33,41.45,87070.0,0.34,315.0
2007,1,11,8,0,0.0,-0.0,0.0,19.79,44.45,87080.0,0.28,310.0
2007,1,11,9,0,0.0,-0.0,0.0,19.25,45.95,87090.0,0.28,219.0
2007,1,11,10,0,0.0,-0.0,0.0,18.68,47.55,87100.0,0.55,192.0
2007,1,11,11,0,259.05,958.76,74.3,18.4,49.15,87160.0,0.97,182.0
2007,1,11,12,0,497.45,931.59,112.9,19.48,42.85,87190.0,1.1,140.0
2007,1,11,13,0,757.7,1042.36,117.3,21.61,36.15,87220.0,1.31,91.0
2007,1,11,14,0,956.45,1071.61,116.6,23.79,28.35,87180.0,1.45,42.0
2007,1,11,15,0,1088.15,1071.88,113.5,26.01,23.15,87150.0,1.72,7.0
2007,1,11,16,0,1145.7,1044.46,119.5,28.06,19.6,87080.0,2.14,348.0
2007,1,11,17,0,1130.45,1015.26,116.8,29.66,16.55,86990.0,2.48,329.0
2007,1,11,18,0,1043.7,970.71,115.8,30.77,15.55,86910.0,2.69,305.0
2007,1,11,19,0,890.2,918.44,102.3,31.18,15.05,86800.0,3.17,288.0
2007,1,11,20,0,674.9,798.31,107.3,31.04,16.15,86720.0,3.38,269.0
2007,1,11,21,0,398.05,553.29,107.4,30.53,17.95,86710.0,3.45,259.0
2007,1,11,22,0,149.6,250.76,71.0,29.36,19.85,86710.0,3.86,252.0
2007,1,11,23,0,8.6,12.24,7.5,27.76,23.5,86770.0,4.0,245.0
2007,1,12,0,0,0.0,-0.0,0.0,26.04,28.0,86870.0,3.45,236.0
2007,1,12,1,0,0.0,-0.0,0.0,24.94,31.95,87000.0,2.21,217.0
2007,1,12,2,0,0.0,-0.0,0.0,24.0,34.25,87020.0,1.66,190.0
2007,1,12,3,0,0.0,-0.0,0.0,22.32,39.05,87030.0,1.45,175.0
2007,1,12,4,0,0.0,-0.0,0.0,22.41,39.05,87030.0,0.97,168.0
2007,1,12,5,0,0.0,-0.0,0.0,21.9,40.35,86990.0,0.48,138.0
2007,1,12,6,0,0.0,-0.0,0.0,21.14,41.7,86960.0,0.48,74.0
2007,1,12,7,0,0.0,-0.0,0.0,20.05,47.9,86890.0,1.03,232.0
2007,1,12,8,0,0.0,-0.0,0.0,19.23,51.25,86840.0,1.31,208.0
2007,1,12,9,0,0.0,-0.0,0.0,17.96,54.85,86820.0,1.45,208.0
2007,1,12,10,0,0.0,-0.0,0.0,17.6,56.75,86850.0,1.45,222.0
2007,1,12,11,0,276.25,1065.47,73.45,16.89,58.7,86880.0,1.45,239.0
2007,1,12,12,0,532.5,1060.02,97.1,19.83,49.55,86920.0,0.97,251.0
2007,1,12,13,0,776.0,1115.68,92.4,21.95,40.35,86920.0,0.34,308.0
2007,1,12,14,0,960.95,1105.3,96.05,24.05,33.0,86900.0,0.55,318.0
2007,1,12,15,0,1080.25,1055.78,121.05,26.14,29.05,86860.0,0.83,293.0
2007,1,12,16,0,1142.45,1052.15,109.05,28.12,25.45,86790.0,1.1,284.0
2007,1,12,17,0,1122.25,1017.56,106.25,29.77,22.3,86710.0,1.45,270.0
2007,1,12,18,0,1007.5,836.84,207.25,31.07,20.3,86610.0,2.21,262.0
2007,1,12,19,0,797.45,647.2,241.85,31.43,21.05,86550.0,2.69,272.0
2007,1,12,20,0,584.05,503.35,225.8,31.39,21.85,86510.0,2.97,274.0
2007,1,12,21,0,325.9,308.06,163.85,30.74,22.55,86470.0,2.48,274.0
2007,1,12,22,0,104.85,98.55,73.9,29.69,24.0,86480.0,2.34,275.0
2007,1,12,23,0,7.15,6.65,6.55,28.37,26.4,86530.0,2.48,280.0
2007,1,13,0,0,0.0,-0.0,0.0,26.85,30.25,86610.0,1.93,273.0
2007,1,13,1,0,0.0,-0.0,0.0,25.79,33.4,86700.0,1.1,269.0
2007,1,13,2,0,0.0,-0.0,0.0,25.08,34.5,86760.0,0.83,298.0
2007,1,13,3,0,0.0,-0.0,0.0,23.95,40.9,86820.0,1.86,345.0
2007,1,13,4,0,0.0,-0.0,0.0,22.77,45.25,86830.0,2.76,2.0
2007,1,13,5,0,0.0,-0.0,0.0,21.48,51.9,86810.0,2.97,4.0
2007,1,13,6,0,0.0,-0.0,0.0,20.46,55.45,86760.0,2.28,9.0
2007,1,13,7,0,0.0,-0.0,0.0,20.05,61.5,86680.0,1.31,11.0
2007,1,13,8,0,0.0,-0.0,0.0,19.65,61.4,86660.0,1.38,31.0
2007,1,13,9,0,0.0,-0.0,0.0,19.01,63.5,86660.0,1.52,32.0
2007,1,13,10,0,0.0,-0.0,0.0,18.61,65.65,86680.0,1.52,38.0
2007,1,13,11,0,241.05,741.62,101.65,18.26,67.95,86720.0,1.59,34.0
2007,1,13,12,0,495.8,911.44,123.3,20.26,57.3,86760.0,1.52,23.0
2007,1,13,13,0,730.0,1000.63,118.55,22.6,48.55,86780.0,2.0,17.0
2007,1,13,14,0,895.45,997.79,115.9,24.76,42.65,86760.0,2.55,9.0
2007,1,13,15,0,1049.05,1010.03,132.2,26.8,36.2,86730.0,2.69,350.0
2007,1,13,16,0,1069.15,894.04,191.35,28.82,32.9,86670.0,2.76,335.0
2007,1,13,17,0,981.0,791.98,190.2,30.28,29.95,86610.0,3.1,326.0
2007,1,13,18,0,956.65,822.27,170.05,31.07,28.15,86520.0,3.1,307.0
2007,1,13,19,0,818.6,798.62,132.55,31.46,28.15,86460.0,3.31,301.0
2007,1,13,20,0,562.7,583.24,147.2,31.38,28.15,86430.0,3.38,306.0
2007,1,13,21,0,349.2,440.47,117.2,30.63,30.05,86390.0,3.24,299.0
