Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2018,1,1,0,0,,,,25,1
2018,1,1,1,0,,,,25,1
2018,1,1,2,0,72.85,,40.03,25,1
2018,1,1,3,0,72.85,,40.03,25,1
2018,1,1,4,0,72.85,,40.03,25,1
2018,1,1,5,0,72.85,,40.03,25,1
2018,1,1,6,0,322.365,,71.875,25,1
2018,1,1,7,0,571.88,,103.72,25,1
2018,1,1,8,0,802.45,,107.48,25,1
2018,1,1,9,0,983.03,,118.52,25,1
2018,1,1,10,0,1102.28,,130.18,25,1
2018,1,1,11,0,1144.95,,160.9,25,1
2018,1,1,12,0,1115.38,,226.94,25,1
2018,1,1,13,0,975.03,,217.64,25,1
2018,1,1,14,0,796.6,,230.38,25,1
2018,1,1,15,0,584.55,,219.91,25,1
2018,1,1,16,0,138.44,,146.375,25,1
2018,1,1,17,0,135.45,,72.84,25,1
2018,1,1,18,0,5.88,,7.47,25,1
2018,1,1,19,0,12.031818181818181,,9.918181818181818,25,1
2018,1,1,20,0,18.183636363636364,,12.366363636363637,25,1
2018,1,1,21,0,24.335454545454546,,14.814545454545454,25,1
2018,1,1,22,0,,,,25,1
2018,1,1,23,0,,,,25,1
2018,1,2,0,0,,,,25,1
2018,1,2,1,0,,,,25,1
2018,1,2,2,0,55.09454545454546,,27.055454545454545,25,1
2018,1,2,3,0,61.24636363636365,,29.503636363636364,25,1
2018,1,2,4,0,67.39818181818183,,31.951818181818183,25,1
2018,1,2,5,0,73.55,,34.4,25,1
2018,1,2,6,0,325.15,,60.620000000000005,25,1
2018,1,2,7,0,576.75,,86.84,25,1
2018,1,2,8,0,809.47,,88.26,25,1
2018,1,2,9,0,991.72,,93.07,25,1
2018,1,2,10,0,1116.38,,88.9,25,1
2018,1,2,11,0,1166.82,,93.01,25,1
2018,1,2,12,0,1139.6,,134.19,25,1
2018,1,2,13,0,1037.03,,174.78,25,1
2018,1,2,14,0,870.55,,177.29,25,1
2018,1,2,15,0,654.88,,165.51,25,1
2018,1,2,16,0,403.4,,131.73,25,1
2018,1,2,17,0,156.15,,66.85,25,1
2018,1,2,18,0,149.15583333333333,,64.38499999999999,25,1
2018,1,2,19,0,142.16166666666666,,61.919999999999995,25,1
2018,1,2,20,0,135.16750000000002,,59.455,25,1
2018,1,2,21,0,,,,25,1
2018,1,2,22,0,,,,25,1
2018,1,2,23,0,,,,25,1
2018,1,3,0,0,,,,25,1
2018,1,3,1,0,,,,25,1
2018,1,3,2,0,93.2025,,44.665,25,1
2018,1,3,3,0,86.20833333333333,,42.2,25,1
2018,1,3,4,0,79.21416666666666,,39.735,25,1
2018,1,3,5,0,72.22,,37.27,25,1
2018,1,3,6,0,316.98,,68.26,25,1
2018,1,3,7,0,100.8,,87.75,25,1
2018,1,3,8,0,814.62,,107.24,25,1
2018,1,3,9,0,1003.95,,106.74,25,1
2018,1,3,10,0,1126.07,,108.71,25,1
2018,1,3,11,0,1180.8,,90.03,25,1
2018,1,3,12,0,1153.07,,141.81,25,1
2018,1,3,13,0,1049.4,,165.47,25,1
2018,1,3,14,0,882.33,,172.77,25,1
2018,1,3,15,0,658.2,,159.72,25,1
2018,1,3,16,0,404.02,,116.97,25,1
2018,1,3,17,0,153.43,,74.35,25,1
2018,1,3,18,0,6.72,,8.46,25,1
2018,1,3,19,0,31.51583333333333,,17.811666666666667,25,1
2018,1,3,20,0,56.31166666666666,,27.163333333333334,25,1
2018,1,3,21,0,81.10749999999999,,36.515,25,1
2018,1,3,22,0,,,,25,1
2018,1,3,23,0,,,,25,1
2018,1,4,0,0,,,,25,1
2018,1,4,1,0,,,,25,1
2018,1,4,2,0,,,,25,1
2018,1,4,3,0,229.88249999999996,,92.625,25,1
2018,1,4,4,0,254.6783333333333,,101.97666666666666,25,1
2018,1,4,5,0,279.4741666666667,,111.32833333333335,25,1
2018,1,4,6,0,304.27,,120.68,25,1
2018,1,4,7,0,573.22,,100.41,25,1
2018,1,4,8,0,819.2,,66.44,25,1
2018,1,4,9,0,1007.67,,61.21,25,1
2018,1,4,10,0,1134.03,,70.53,25,1
2018,1,4,11,0,92.09,,114.015,25,1
2018,1,4,12,0,1153.28,,157.5,25,1
2018,1,4,13,0,1051.62,,178.68,25,1
2018,1,4,14,0,1200.0,,177.585,25,1
2018,1,4,15,0,659.28,,176.49,25,1
2018,1,4,16,0,407.62,,126.14,25,1
2018,1,4,17,0,154.32,,77.69,25,1
2018,1,4,18,0,147.66416666666666,,73.41499999999999,25,1
2018,1,4,19,0,141.00833333333333,,69.14,25,1
2018,1,4,20,0,134.3525,,64.865,25,1
2018,1,4,21,0,,,,25,1
2018,1,4,22,0,,,,25,1
2018,1,4,23,0,,,,25,1
2018,1,5,0,0,,,,25,1
2018,1,5,1,0,,,,25,1
2018,1,5,2,0,94.41749999999999,,39.215,25,1
2018,1,5,3,0,87.76166666666667,,34.940000000000005,25,1
2018,1,5,4,0,81.10583333333334,,30.665000000000006,25,1
2018,1,5,5,0,74.45,,26.39,25,1
2018,1,5,6,0,323.73,,47.66,25,1
2018,1,5,7,0,584.28,,57.84,25,1
2018,1,5,8,0,816.47,,63.2,25,1
2018,1,5,9,0,1004.2,,63.34,25,1
2018,1,5,10,0,1128.6,,64.41,25,1
2018,1,5,11,0,1180.82,,70.24,25,1
2018,1,5,12,0,1156.25,,118.21,25,1
2018,1,5,13,0,1056.47,,154.16,25,1
2018,1,5,14,0,866.835,,142.745,25,1
2018,1,5,15,0,677.2,,131.33,25,1
2018,1,5,16,0,425.62,,97.39,25,1
2018,1,5,17,0,169.38,,59.73,25,1
2018,1,5,18,0,7.55,,8.16,25,1
2018,1,5,19,0,13.131818181818183,,10.170909090909092,25,1
2018,1,5,20,0,18.713636363636365,,12.181818181818183,25,1
2018,1,5,21,0,24.295454545454547,,14.192727272727273,25,1
2018,1,5,22,0,,,,25,1
2018,1,5,23,0,,,,25,1
2018,1,6,0,0,,,,25,1
2018,1,6,1,0,,,,25,1
2018,1,6,2,0,52.20454545454545,,24.24727272727273,25,1
2018,1,6,3,0,57.78636363636363,,26.25818181818182,25,1
2018,1,6,4,0,63.36818181818182,,28.269090909090913,25,1
2018,1,6,5,0,68.95,,30.28,25,1
2018,1,6,6,0,314.08,,60.29,25,1
2018,1,6,7,0,574.7,,76.64,25,1
2018,1,6,8,0,807.3,,86.82,25,1
2018,1,6,9,0,994.53,,87.93,25,1
2018,1,6,10,0,1200.0,,96.54,25,1
2018,1,6,11,0,1172.62,,105.15,25,1
2018,1,6,12,0,1146.2,,137.44,25,1
2018,1,6,13,0,1047.88,,180.0,25,1
2018,1,6,14,0,876.92,,183.18,25,1
2018,1,6,15,0,1200.0,,155.79500000000002,25,1
2018,1,6,16,0,405.62,,128.41,25,1
2018,1,6,17,0,156.45,,73.73,25,1
2018,1,6,18,0,7.05,,8.22,25,1
2018,1,6,19,0,11.363636363636363,,10.535454545454545,25,1
2018,1,6,20,0,15.677272727272726,,12.850909090909092,25,1
2018,1,6,21,0,19.990909090909092,,15.166363636363638,25,1
2018,1,6,22,0,,,,25,1
2018,1,6,23,0,,,,25,1
2018,1,7,0,0,,,,25,1
2018,1,7,1,0,,,,25,1
2018,1,7,2,0,41.559090909090905,,26.743636363636362,25,1
2018,1,7,3,0,45.87272727272727,,29.059090909090912,25,1
2018,1,7,4,0,50.18636363636363,,31.374545454545455,25,1
2018,1,7,5,0,54.5,,33.69,25,1
2018,1,7,6,0,287.92,,79.65,25,1
2018,1,7,7,0,540.75,,103.76,25,1
2018,1,7,8,0,770.72,,114.08,25,1
2018,1,7,9,0,1200.0,,121.035,25,1
2018,1,7,10,0,1081.57,,127.99,25,1
2018,1,7,11,0,1142.65,,72.07,25,1
2018,1,7,12,0,1121.6,,86.88,25,1
2018,1,7,13,0,1028.5,,114.52,25,1
2018,1,7,14,0,863.53,,129.1,25,1
2018,1,7,15,0,653.15,,124.25,25,1
2018,1,7,16,0,406.33,,96.76,25,1
2018,1,7,17,0,158.18,,60.47,25,1
2018,1,7,18,0,6.95,,7.72,25,1
2018,1,7,19,0,11.186363636363636,,10.173636363636364,25,1
2018,1,7,20,0,15.422727272727272,,12.627272727272727,25,1
2018,1,7,21,0,19.659090909090907,,15.080909090909092,25,1
2018,1,7,22,0,,,,25,1
2018,1,7,23,0,,,,25,1
2018,1,8,0,0,,,,25,1
2018,1,8,1,0,,,,25,1
2018,1,8,2,0,40.840909090909086,,27.349090909090908,25,1
2018,1,8,3,0,45.07727272727272,,29.80272727272727,25,1
2018,1,8,4,0,49.313636363636355,,32.25636363636364,25,1
2018,1,8,5,0,53.55,,34.71,25,1
2018,1,8,6,0,270.88,,98.25,25,1
2018,1,8,7,0,523.5,,140.88,25,1
2018,1,8,8,0,759.75,,158.06,25,1
2018,1,8,9,0,949.17,,169.47,25,1
2018,1,8,10,0,1079.43,,166.84,25,1
2018,1,8,11,0,1154.22,,58.65,25,1
2018,1,8,12,0,1136.57,,59.77,25,1
2018,1,8,13,0,1040.35,,77.29,25,1
2018,1,8,14,0,885.28,,78.16,25,1
2018,1,8,15,0,672.88,,85.06,25,1
2018,1,8,16,0,416.12,,80.19,25,1
2018,1,8,17,0,170.02,,47.71,25,1
2018,1,8,18,0,7.93,,7.48,25,1
2018,1,8,19,0,12.077272727272728,,10.015454545454546,25,1
2018,1,8,20,0,16.224545454545456,,12.55090909090909,25,1
2018,1,8,21,0,20.37181818181818,,15.086363636363636,25,1
2018,1,8,22,0,,,,25,1
2018,1,8,23,0,,,,25,1
2018,1,9,0,0,,,,25,1
2018,1,9,1,0,,,,25,1
2018,1,9,2,0,41.10818181818182,,27.763636363636362,25,1
2018,1,9,3,0,45.25545454545455,,30.299090909090907,25,1
2018,1,9,4,0,49.402727272727276,,32.83454545454545,25,1
2018,1,9,5,0,53.55,,35.37,25,1
2018,1,9,6,0,277.92,,78.97,25,1
2018,1,9,7,0,540.35,,117.49,25,1
2018,1,9,8,0,776.38,,117.85,25,1
2018,1,9,9,0,961.45,,123.7,25,1
2018,1,9,10,0,1091.22,,123.23,25,1
2018,1,9,11,0,1154.3,,76.54,25,1
2018,1,9,12,0,1132.35,,106.89,25,1
2018,1,9,13,0,1040.38,,107.63,25,1
2018,1,9,14,0,878.15,,118.01,25,1
2018,1,9,15,0,647.19,,103.38,25,1
2018,1,9,16,0,416.23,,88.75,25,1
2018,1,9,17,0,165.52,,56.2,25,1
2018,1,9,18,0,7.7,,8.24,25,1
2018,1,9,19,0,11.707272727272727,,9.99090909090909,25,1
2018,1,9,20,0,15.714545454545455,,11.741818181818182,25,1
2018,1,9,21,0,19.72181818181818,,13.492727272727272,25,1
2018,1,9,22,0,,,,25,1
2018,1,9,23,0,,,,25,1
2018,1,10,0,0,,,,25,1
2018,1,10,1,0,,,,25,1
2018,1,10,2,0,39.75818181818182,,22.247272727272726,25,1
2018,1,10,3,0,43.765454545454546,,23.998181818181816,25,1
2018,1,10,4,0,47.77272727272727,,25.74909090909091,25,1
2018,1,10,5,0,51.78,,27.5,25,1
2018,1,10,6,0,266.35,,111.46,25,1
2018,1,10,7,0,526.08,,121.43,25,1
2018,1,10,8,0,761.75,,136.05,25,1
2018,1,10,9,0,940.6,,166.36,25,1
2018,1,10,10,0,1051.55,,146.46,25,1
2018,1,10,11,0,1148.38,,99.83,25,1
2018,1,10,12,0,1123.68,,116.36,25,1
2018,1,10,13,0,1033.65,,110.04,25,1
2018,1,10,14,0,871.0,,126.73,25,1
2018,1,10,15,0,661.33,,109.58,25,1
2018,1,10,16,0,400.7,,123.88,25,1
2018,1,10,17,0,163.43,,58.04,25,1
2018,1,10,18,0,7.7,,8.93,25,1
2018,1,10,19,0,10.724545454545455,,10.411818181818182,25,1
2018,1,10,20,0,13.749090909090908,,11.893636363636364,25,1
2018,1,10,21,0,16.773636363636363,,13.375454545454545,25,1
2018,1,10,22,0,,,,25,1
2018,1,10,23,0,,,,25,1
2018,1,11,0,0,,,,25,1
2018,1,11,1,0,,,,25,1
2018,1,11,2,0,31.89636363636363,,20.784545454545455,25,1
2018,1,11,3,0,34.920909090909085,,22.266363636363636,25,1
2018,1,11,4,0,37.94545454545454,,23.74818181818182,25,1
2018,1,11,5,0,40.97,,25.23,25,1
2018,1,11,6,0,219.6,,140.45,25,1
2018,1,11,7,0,481.67,,147.19,25,1
2018,1,11,8,0,1200.0,,175.31,25,1
2018,1,11,9,0,886.33,,203.43,25,1
2018,1,11,10,0,972.3,,231.55,25,1
2018,1,11,11,0,995.6,,213.59666666666666,25,1
2018,1,11,12,0,1014.25,,195.64333333333335,25,1
2018,1,11,13,0,997.7,,177.69,25,1
2018,1,11,14,0,842.58,,138.45,25,1
2018,1,11,15,0,572.1,,198.06,25,1
2018,1,11,16,0,323.98,,150.03,25,1
2018,1,11,17,0,122.78,,67.29,25,1
2018,1,11,18,0,4.95,,7.07,25,1
2018,1,11,19,0,7.281818181818182,,9.31909090909091,25,1
2018,1,11,20,0,9.613636363636363,,11.568181818181818,25,1
2018,1,11,21,0,11.945454545454545,,13.817272727272726,25,1
2018,1,11,22,0,,,,25,1
2018,1,11,23,0,,,,25,1
2018,1,12,0,0,,,,25,1
2018,1,12,1,0,,,,25,1
2018,1,12,2,0,23.604545454545455,,25.062727272727273,25,1
2018,1,12,3,0,25.936363636363637,,27.311818181818182,25,1
2018,1,12,4,0,28.26818181818182,,29.560909090909092,25,1
2018,1,12,5,0,30.6,,31.81,25,1
2018,1,12,6,0,189.88,,124.68,25,1
2018,1,12,7,0,417.05,,189.64,25,1
2018,1,12,8,0,605.42,,187.20624999999998,25,1
2018,1,12,9,0,795.4,,184.77249999999998,25,1
2018,1,12,10,0,846.3,,182.33874999999998,25,1
2018,1,12,11,0,807.2,,,25,1
2018,1,12,12,0,739.62,,177.47125,25,1
2018,1,12,13,0,779.38,,175.0375,25,1
2018,1,12,14,0,581.25,,172.60375,25,1
2018,1,12,15,0,389.35,,170.17,25,1
2018,1,12,16,0,233.73,,136.51,25,1
2018,1,12,17,0,91.93,,67.6,25,1
2018,1,12,18,0,2.33,,2.85,25,1
2018,1,12,19,0,6.047272727272727,,5.503636363636364,25,1
2018,1,12,20,0,9.764545454545456,,8.157272727272726,25,1
2018,1,12,21,0,13.481818181818182,,10.81090909090909,25,1
2018,1,12,22,0,,,,25,1
2018,1,12,23,0,,,,25,1
2018,1,13,0,0,,,,25,1
2018,1,13,1,0,,,,25,1
2018,1,13,2,0,32.06818181818182,,24.079090909090908,25,1
2018,1,13,3,0,35.78545454545454,,26.73272727272727,25,1
2018,1,13,4,0,39.50272727272727,,29.386363636363633,25,1
2018,1,13,5,0,43.22,,32.04,25,1
2018,1,13,6,0,257.55,,113.48,25,1
2018,1,13,7,0,520.12,,118.89,25,1
2018,1,13,8,0,773.92,,115.76,25,1
2018,1,13,9,0,966.75,,125.46,25,1
2018,1,13,10,0,1099.88,,119.32,25,1
2018,1,13,11,0,1171.57,,70.92,25,1
2018,1,13,12,0,1155.57,,75.94,25,1
2018,1,13,13,0,1071.2,,67.75,25,1
2018,1,13,14,0,910.33,,68.9,25,1
2018,1,13,15,0,696.7,,65.71,25,1
2018,1,13,16,0,447.83,,57.41,25,1
2018,1,13,17,0,186.07,,38.11,25,1
2018,1,13,18,0,9.55,,7.33,25,1
2018,1,13,19,0,13.33818181818182,,8.544545454545455,25,1
2018,1,13,20,0,17.12636363636364,,9.75909090909091,25,1
2018,1,13,21,0,20.914545454545454,,10.973636363636363,25,1
2018,1,13,22,0,,,,25,1
2018,1,13,23,0,,,,25,1
2018,1,14,0,0,,,,25,1
2018,1,14,1,0,,,,25,1
2018,1,14,2,0,39.85545454545455,,17.046363636363637,25,1
2018,1,14,3,0,43.64363636363636,,18.26090909090909,25,1
2018,1,14,4,0,47.43181818181819,,19.475454545454546,25,1
2018,1,14,5,0,51.22,,20.69,25,1
2018,1,14,6,0,299.2,,85.94,25,1
2018,1,14,7,0,564.42,,82.08,25,1
2018,1,14,8,0,797.62,,90.63,25,1
2018,1,14,9,0,986.88,,88.72,25,1
2018,1,14,10,0,1122.47,,88.52,25,1
2018,1,14,11,0,1182.93,,77.44,25,1
2018,1,14,12,0,1164.22,,83.82,25,1
2018,1,14,13,0,1074.22,,90.07,25,1
2018,1,14,14,0,913.75,,81.12,25,1
2018,1,14,15,0,698.3,,80.87,25,1
2018,1,14,16,0,446.15,,69.64,25,1
2018,1,14,17,0,227.52499999999998,,38.855000000000004,25,1
2018,1,14,18,0,8.9,,8.07,25,1
2018,1,14,19,0,257.41666666666663,,9.561818181818182,25,1
2018,1,14,20,0,505.9333333333333,,11.053636363636365,25,1
2018,1,14,21,0,754.4499999999999,,12.545454545454547,25,1
2018,1,14,22,0,1002.9666666666666,,,25,1
2018,1,14,23,0,1200.0,,,25,1
2018,1,15,0,0,1200.0,,,25,1
2018,1,15,1,0,1200.0,,,25,1
2018,1,15,2,0,920.232,,20.004545454545458,25,1
2018,1,15,3,0,630.348,,21.49636363636364,25,1
2018,1,15,4,0,340.46399999999994,,22.988181818181822,25,1
2018,1,15,5,0,50.58,,24.48,25,1
2018,1,15,6,0,285.88,,79.04,25,1
2018,1,15,7,0,550.45,,82.48,25,1
2018,1,15,8,0,788.3,,84.91,25,1
2018,1,15,9,0,981.85,,90.89,25,1
2018,1,15,10,0,1113.47,,99.23,25,1
2018,1,15,11,0,1163.2,,147.62,25,1
2018,1,15,12,0,1151.07,,117.17,25,1
2018,1,15,13,0,1057.9,,64.78,25,1
2018,1,15,14,0,1200.0,,79.065,25,1
2018,1,15,15,0,685.78,,93.35,25,1
2018,1,15,16,0,433.08,,68.25,25,1
2018,1,15,17,0,221.075,,37.745000000000005,25,1
2018,1,15,18,0,9.07,,7.24,25,1
2018,1,15,19,0,11.468181818181819,,8.906363636363636,25,1
2018,1,15,20,0,13.866363636363637,,10.572727272727272,25,1
2018,1,15,21,0,16.264545454545456,,12.239090909090908,25,1
2018,1,15,22,0,,,,25,1
2018,1,15,23,0,,,,25,1
2018,1,16,0,0,,,,25,1
2018,1,16,1,0,,,,25,1
2018,1,16,2,0,28.255454545454548,,20.57090909090909,25,1
2018,1,16,3,0,30.653636363636366,,22.237272727272725,25,1
2018,1,16,4,0,33.051818181818184,,23.903636363636366,25,1
2018,1,16,5,0,35.45,,25.57,25,1
2018,1,16,6,0,258.6,,170.33,25,1
2018,1,16,7,0,526.75,,125.9,25,1
2018,1,16,8,0,756.5,,110.33,25,1
2018,1,16,9,0,952.95,,215.89,25,1
2018,1,16,10,0,1054.32,,248.13,25,1
2018,1,16,11,0,1113.78,,244.19,25,1
2018,1,16,12,0,1059.34,,240.25,25,1
2018,1,16,13,0,1004.9,,236.31,25,1
2018,1,16,14,0,821.6,,232.37,25,1
2018,1,16,15,0,601.53,,216.5,25,1
2018,1,16,16,0,380.27,,157.06,25,1
2018,1,16,17,0,165.0,,53.41,25,1
2018,1,16,18,0,8.23,,9.0,25,1
2018,1,16,19,0,11.629090909090909,,9.894545454545455,25,1
2018,1,16,20,0,15.028181818181817,,10.789090909090909,25,1
2018,1,16,21,0,18.42727272727273,,11.683636363636364,25,1
2018,1,16,22,0,,,,25,1
2018,1,16,23,0,,,,25,1
2018,1,17,0,0,,,,25,1
2018,1,17,1,0,,,,25,1
2018,1,17,2,0,35.42272727272727,,16.156363636363636,25,1
2018,1,17,3,0,38.82181818181818,,17.05090909090909,25,1
2018,1,17,4,0,42.22090909090909,,17.945454545454545,25,1
2018,1,17,5,0,45.62,,18.84,25,1
2018,1,17,6,0,277.35,,49.53,25,1
2018,1,17,7,0,532.03,,55.48,25,1
2018,1,17,8,0,774.03,,64.23,25,1
2018,1,17,9,0,963.85,,66.96,25,1
2018,1,17,10,0,1085.03,,76.01,25,1
2018,1,17,11,0,1147.38,,82.41,25,1
2018,1,17,12,0,1095.015,,102.595,25,1
2018,1,17,13,0,1042.65,,122.78,25,1
2018,1,17,14,0,889.55,,100.8,25,1
2018,1,17,15,0,684.22,,67.24,25,1
2018,1,17,16,0,441.3,,49.68,25,1
2018,1,17,17,0,182.75,,35.5,25,1
2018,1,17,18,0,7.21,,9.23,25,1
2018,1,17,19,0,9.936363636363637,,11.164545454545454,25,1
2018,1,17,20,0,12.662727272727274,,13.09909090909091,25,1
2018,1,17,21,0,15.38909090909091,,15.033636363636365,25,1
2018,1,17,22,0,,,,25,1
2018,1,17,23,0,,,,25,1
2018,1,18,0,0,,,,25,1
2018,1,18,1,0,,,,25,1
2018,1,18,2,0,29.020909090909093,,24.706363636363637,25,1
2018,1,18,3,0,31.74727272727273,,26.64090909090909,25,1
2018,1,18,4,0,34.473636363636366,,28.575454545454544,25,1
2018,1,18,5,0,37.2,,30.51,25,1
2018,1,18,6,0,273.05,,72.82,25,1
2018,1,18,7,0,537.47,,63.92,25,1
2018,1,18,8,0,770.25,,72.85,25,1
2018,1,18,9,0,957.7,,112.82,25,1
2018,1,18,10,0,1086.53,,104.87,25,1
2018,1,18,11,0,1137.68,,146.45,25,1
2018,1,18,12,0,1131.93,,115.54,25,1
2018,1,18,13,0,1200.0,,109.41,25,1
2018,1,18,14,0,893.2,,103.28,25,1
2018,1,18,15,0,672.6,,122.6,25,1
2018,1,18,16,0,431.83,,63.93,25,1
2018,1,18,17,0,182.1,,37.97,25,1
2018,1,18,18,0,9.05,,7.87,25,1
2018,1,18,19,0,27.879166666666666,,18.16,25,1
2018,1,18,20,0,46.70833333333333,,28.45,25,1
2018,1,18,21,0,65.5375,,38.739999999999995,25,1
2018,1,18,22,0,,,,25,1
2018,1,18,23,0,,,,25,1
2018,1,19,0,0,,,,25,1
2018,1,19,1,0,,,,25,1
2018,1,19,2,0,,,,25,1
2018,1,19,3,0,178.5125,,100.47999999999999,25,1
2018,1,19,4,0,197.34166666666667,,110.77,25,1
2018,1,19,5,0,216.17083333333335,,121.06,25,1
2018,1,19,6,0,235.0,,131.35,25,1
2018,1,19,7,0,503.17,,143.89,25,1
2018,1,19,8,0,719.35,,230.95,25,1
2018,1,19,9,0,929.17,,208.33,25,1
2018,1,19,10,0,1052.38,,199.83,25,1
2018,1,19,11,0,1125.1,,200.26000000000002,25,1
2018,1,19,12,0,1062.35,,200.69,25,1
2018,1,19,13,0,995.88,,201.12,25,1
2018,1,19,14,0,845.3,,201.55,25,1
2018,1,19,15,0,636.25,,154.56,25,1
2018,1,19,16,0,405.5,,118.55,25,1
2018,1,19,17,0,174.5,,45.89,25,1
2018,1,19,18,0,8.38,,7.89,25,1
2018,1,19,19,0,10.13909090909091,,9.785454545454545,25,1
2018,1,19,20,0,11.898181818181818,,11.68090909090909,25,1
2018,1,19,21,0,13.657272727272728,,13.576363636363634,25,1
2018,1,19,22,0,,,,25,1
2018,1,19,23,0,,,,25,1
2018,1,20,0,0,,,,25,1
2018,1,20,1,0,,,,25,1
2018,1,20,2,0,22.452727272727273,,23.05363636363636,25,1
2018,1,20,3,0,24.211818181818185,,24.94909090909091,25,1
2018,1,20,4,0,25.970909090909096,,26.844545454545454,25,1
2018,1,20,5,0,27.73,,28.74,25,1
2018,1,20,6,0,254.15,,114.07,25,1
2018,1,20,7,0,506.98,,120.52,25,1
2018,1,20,8,0,736.42,,161.53,25,1
2018,1,20,9,0,928.88,,146.16,25,1
2018,1,20,10,0,1070.12,,218.17,25,1
2018,1,20,11,0,1129.8,,223.26,25,1
2018,1,20,12,0,1111.03,,202.72,25,1
2018,1,20,13,0,999.2049999999999,,182.17999999999998,25,1
2018,1,20,14,0,887.38,,161.64,25,1
2018,1,20,15,0,677.05,,92.33,25,1
2018,1,20,16,0,443.4,,54.87,25,1
2018,1,20,17,0,183.25,,36.7,25,1
2018,1,20,18,0,8.93,,7.31,25,1
2018,1,20,19,0,11.034545454545455,,8.443636363636363,25,1
2018,1,20,20,0,13.139090909090909,,9.577272727272728,25,1
2018,1,20,21,0,15.243636363636362,,10.710909090909091,25,1
2018,1,20,22,0,,,,25,1
2018,1,20,23,0,,,,25,1
2018,1,21,0,0,,,,25,1
2018,1,21,1,0,,,,25,1
2018,1,21,2,0,25.766363636363636,,16.37909090909091,25,1
2018,1,21,3,0,27.87090909090909,,17.512727272727272,25,1
2018,1,21,4,0,29.975454545454546,,18.64636363636364,25,1
2018,1,21,5,0,32.08,,19.78,25,1
2018,1,21,6,0,269.92,,70.87,25,1
2018,1,21,7,0,526.6,,76.44,25,1
2018,1,21,8,0,777.47,,66.17,25,1
2018,1,21,9,0,973.72,,86.99,25,1
2018,1,21,10,0,1108.55,,73.78,25,1
2018,1,21,11,0,1169.88,,77.2,25,1
2018,1,21,12,0,1154.93,,81.08,25,1
2018,1,21,13,0,1069.8,,78.48,25,1
2018,1,21,14,0,883.3399999999999,,75.03,25,1
2018,1,21,15,0,696.88,,71.58,25,1
2018,1,21,16,0,444.65,,63.03,25,1
2018,1,21,17,0,181.88,,41.83,25,1
2018,1,21,18,0,8.65,,7.27,25,1
2018,1,21,19,0,9.856363636363637,,8.622727272727271,25,1
2018,1,21,20,0,11.062727272727273,,9.975454545454545,25,1
2018,1,21,21,0,12.26909090909091,,11.328181818181818,25,1
2018,1,21,22,0,,,,25,1
2018,1,21,23,0,,,,25,1
2018,1,22,0,0,,,,25,1
2018,1,22,1,0,,,,25,1
2018,1,22,2,0,18.300909090909094,,18.09181818181818,25,1
2018,1,22,3,0,19.507272727272728,,19.44454545454545,25,1
2018,1,22,4,0,20.71363636363637,,20.797272727272727,25,1
2018,1,22,5,0,21.92,,22.15,25,1
2018,1,22,6,0,241.43,,126.76,25,1
2018,1,22,7,0,512.9,,107.51,25,1
2018,1,22,8,0,765.83,,133.56,25,1
2018,1,22,9,0,967.22,,94.9,25,1
2018,1,22,10,0,1067.3000000000002,,86.945,25,1
2018,1,22,11,0,1167.38,,78.99,25,1
2018,1,22,12,0,1155.15,,80.71,25,1
2018,1,22,13,0,1067.43,,75.43,25,1
2018,1,22,14,0,912.03,,70.61,25,1
2018,1,22,15,0,699.8,,65.95,25,1
2018,1,22,16,0,447.25,,57.09,25,1
2018,1,22,17,0,183.77,,37.72,25,1
2018,1,22,18,0,8.82,,6.8,25,1
2018,1,22,19,0,10.715454545454545,,8.123636363636363,25,1
2018,1,22,20,0,12.610909090909091,,9.447272727272727,25,1
2018,1,22,21,0,14.506363636363638,,10.77090909090909,25,1
2018,1,22,22,0,,,,25,1
2018,1,22,23,0,,,,25,1
2018,1,23,0,0,,,,25,1
2018,1,23,1,0,,,,25,1
2018,1,23,2,0,23.983636363636364,,17.389090909090907,25,1
2018,1,23,3,0,25.87909090909091,,18.71272727272727,25,1
2018,1,23,4,0,27.774545454545454,,20.036363636363635,25,1
2018,1,23,5,0,29.67,,21.36,25,1
2018,1,23,6,0,264.42,,69.6,25,1
2018,1,23,7,0,530.62,,63.19,25,1
2018,1,23,8,0,766.45,,84.24,25,1
2018,1,23,9,0,957.65,,136.4,25,1
2018,1,23,10,0,1046.09,,150.57,25,1
2018,1,23,11,0,1134.53,,164.74,25,1
2018,1,23,12,0,1097.68,,246.52,25,1
2018,1,23,13,0,1200.0,,223.345,25,1
2018,1,23,14,0,736.2,,200.17000000000002,25,1
2018,1,23,15,0,549.6,,176.995,25,1
2018,1,23,16,0,343.38,,153.82,25,1
2018,1,23,17,0,62.1,,149.93,25,1
2018,1,23,18,0,59.735,,139.0625,25,1
2018,1,23,19,0,57.370000000000005,,128.195,25,1
2018,1,23,20,0,55.005,,117.32750000000001,25,1
2018,1,23,21,0,,,,25,1
2018,1,23,22,0,,,,25,1
2018,1,23,23,0,,,,25,1
2018,1,24,0,0,,,,25,1
2018,1,24,1,0,,,,25,1
2018,1,24,2,0,40.815,,52.1225,25,1
2018,1,24,3,0,38.45,,41.25500000000001,25,1
2018,1,24,4,0,36.085,,30.387500000000017,25,1
