Site,Vallenar
Latitude,-28.57
Longitude,-70.76
Timezone,-4
Elevation,1000
,,,,,,,,,
,,,,,,,,,
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Tdry,Wspd
2020,1,1,1,0,0.0,0.0,0.0,14.6,0.8
2020,1,1,2,0,0.0,0.0,0.0,14.3,0.9
2020,1,1,3,0,0.0,0.0,0.0,13.9,0.8
2020,1,1,4,0,0.0,0.0,0.0,13.3,0.6499999999999999
2020,1,1,5,0,0.0,0.0,0.0,13.2,0.6
2020,1,1,6,0,2.975,0.0,0.0,13.2,0.55
2020,1,1,7,0,112.525,3.2,391.05,14.2,0.6
2020,1,1,8,0,112.525,20.85,391.05,16.75,0.6499999999999999
2020,1,1,9,0,339.5625,39.85,391.05,19.8,1.2
2020,1,1,10,0,575.8,46.65,863.4749999999999,22.6,2.25
2020,1,1,11,0,790.7625,50.2,472.425,25.1,3.8
2020,1,1,12,0,966.825,52.25,532.4,26.8,5.199999999999999
2020,1,1,13,0,1086.4375,53.4,1081.225,27.7,5.8
2020,1,1,14,0,1113.9375,53.65,1096.525,28.05,5.8
2020,1,1,15,0,1113.9375,53.65,1096.525,28.05,5.95
2020,1,1,16,0,1040.95,52.95,1087.45,27.75,5.95
2020,1,1,17,0,897.3,51.45,1065.0,27.0,5.45
2020,1,1,18,0,703.75,48.85,1024.6,25.950000000000003,4.4
2020,1,1,19,0,475.2000000000001,44.150000000000006,946.3,24.5,3.0
2020,1,1,20,0,235.1,34.3,763.2,21.7,1.4
2020,1,1,21,0,57.95,13.75,316.25,19.1,0.6499999999999999
2020,1,1,22,0,0.0,0.0,0.0,18.15,0.6499999999999999
2020,1,1,23,0,0.0,0.0,0.0,18.15,1.0499999999999998
2020,1,1,24,0,0.0,0.0,0.0,17.450000000000003,1.5499999999999998
2020,1,2,1,0,0.0,0.0,0.0,16.75,1.6
2020,1,2,2,0,0.0,0.0,0.0,15.95,1.6
2020,1,2,3,0,0.0,0.0,0.0,14.9,1.4
2020,1,2,4,0,0.0,0.0,0.0,13.95,1.1
2020,1,2,5,0,0.0,0.0,0.0,13.55,1.1
2020,1,2,6,0,0.0,0.0,0.0,13.55,0.9
2020,1,2,7,0,2.9,2.9,0.0,14.5,0.8500000000000001
2020,1,2,8,0,111.15,20.5,390.65,17.1,1.4
2020,1,2,9,0,337.9,39.75,862.8,20.05,1.4
2020,1,2,10,0,574.95,46.6,981.5625,22.65,2.6
2020,1,2,11,0,789.6500000000001,50.2,1039.6125000000002,24.9,3.7
2020,1,2,12,0,789.6500000000001,52.25,1071.9,24.9,4.75
2020,1,2,13,0,962.95,53.35,1088.85,26.6,4.75
2020,1,2,14,0,1065.2,53.6,1091.8,28.0,5.75
2020,1,2,15,0,1036.1,53.6,1091.8,0.2999999999999989,6.15
2020,1,2,16,0,1036.1,52.95,1081.55,28.1,5.55
2020,1,2,17,0,786.4,51.45,1059.1999999999998,26.95,5.55
2020,1,2,18,0,474.35,48.85,1018.65,25.55,4.45
2020,1,2,19,0,236.15,37.400000000000006,942.85,25.55,3.15
2020,1,2,20,0,236.15,13.8,765.35,23.6,1.6
2020,1,2,21,0,58.7,0.0,318.85,20.95,0.6000000000000001
2020,1,2,22,0,0.0,0.0,0.0,19.0,0.55
2020,1,2,23,0,0.0,0.0,0.0,9.3,0.55
2020,1,2,24,0,0.0,0.0,0.0,17.950000000000003,0.8
2020,1,3,1,0,0.0,0.0,0.0,17.05,0.8500000000000001
2020,1,3,2,0,0.0,0.0,0.0,16.450000000000003,0.8500000000000001
2020,1,3,3,0,0.0,0.0,0.0,16.450000000000003,0.8
2020,1,3,4,0,0.0,0.0,0.0,15.45,0.7
2020,1,3,5,0,0.0,0.0,0.0,14.35,0.6
2020,1,3,6,0,0.0,0.0,0.0,14.35,0.4
2020,1,3,7,0,2.6,2.6,0.0,14.4,0.4
2020,1,3,8,0,2.6,24.8,3.85,16.35,0.65
2020,1,3,9,0,33.45,46.65,474.55,18.950000000000003,1.7
2020,1,3,10,0,375.1,46.65,980.05,21.4,3.25
2020,1,3,11,0,788.4,46.65,1040.25,23.75,4.75
2020,1,3,12,0,963.75,50.95,1073.0375,25.5,5.699999999999999
2020,1,3,13,0,1083.95,53.35,1073.0375,26.6,5.699999999999999
2020,1,3,14,0,1115.45,53.55,1090.2125,27.15,6.25
2020,1,3,15,0,1115.45,53.55,1088.125,27.15,6.25
2020,1,3,16,0,1044.35,52.9,1065.525,26.950000000000003,6.2
2020,1,3,17,0,900.45,51.45,1065.525,26.15,4.95
2020,1,3,18,0,706.5,48.8,973.875,24.8,3.25
2020,1,3,19,0,358.45,44.150000000000006,768.05,23.05,2.0
2020,1,3,20,0,59.15,34.5,319.65,21.25,2.0
2020,1,3,21,0,0.0,13.9,319.65,19.700000000000003,1.15
2020,1,3,22,0,0.0,0.0,0.0,18.8,0.65
2020,1,3,23,0,0.0,0.0,0.0,18.3,0.6000000000000001
2020,1,3,24,0,0.0,0.0,0.0,17.9,0.6000000000000001
2020,1,4,1,0,0.0,0.0,0.0,17.9,0.95
2020,1,4,2,0,0.0,0.0,0.0,17.5,1.05
2020,1,4,3,0,709.3522724533076,0.0,0.0,16.5,1.05
2020,1,4,4,0,709.3522724533076,0.0,0.0,15.25,0.9
2020,1,4,5,0,709.3522724533076,0.0,0.0,14.25,0.65
2020,1,4,6,0,0.7,0.0,0.0,14.25,0.4
2020,1,4,7,0,0.7,0.7,0.0,14.4,0.4
2020,1,4,8,0,52.75,26.5,3.85,16.2,0.6
2020,1,4,9,0,147.75,75.85,8.5,18.75,1.55
2020,1,4,10,0,211.175,142.55,9.7,21.25,2.7
2020,1,4,11,0,309.0,142.55,10.55,23.25,3.6
2020,1,4,12,0,728.05,118.95,544.2,24.85,4.5
2020,1,4,13,0,1073.85,53.35,1083.5,25.8,4.5
2020,1,4,14,0,1105.0500000000002,53.1,1088.55,25.85,5.35
2020,1,4,15,0,1105.0500000000002,52.8,1088.55,25.85,5.800000000000001
2020,1,4,16,0,1034.75,52.8,1079.15,25.15,6.1
2020,1,4,17,0,892.1,51.3,1055.65,24.25,6.1
2020,1,4,18,0,699.6500000000001,48.7,1014.05,23.200000000000003,4.9
2020,1,4,19,0,473.7000000000001,37.4,937.7,21.6,3.2
2020,1,4,20,0,236.25,13.85,760.5999999999999,19.75,1.95
2020,1,4,21,0,58.9,0.0,316.7,18.15,1.2
2020,1,4,22,0,0.0,0.0,0.0,16.9,0.9
2020,1,4,23,0,0.0,0.0,0.0,16.1,0.7
2020,1,4,24,0,0.0,0.0,0.0,15.65,0.7
2020,1,5,1,0,0.0,0.0,0.0,15.35,0.8
2020,1,5,2,0,0.0,0.0,0.0,15.0,1.0
2020,1,5,3,0,0.0,0.0,0.0,14.55,1.0
2020,1,5,4,0,0.0,0.0,0.0,14.1,0.95
2020,1,5,5,0,0.0,0.0,0.0,13.65,0.8
2020,1,5,6,0,0.0,0.0,0.0,13.65,0.6
2020,1,5,7,0,2.5,0.5,0.0,14.0,0.45
2020,1,5,8,0,28.7,25.85,3.75,15.4,0.45
2020,1,5,9,0,84.25,81.45,8.3,17.45,0.95
2020,1,5,10,0,154.0,148.95,9.5,20.05,2.1
2020,1,5,11,0,238.1,230.95,10.15,22.25,3.35
2020,1,5,12,0,482.5,318.23749999999995,10.5,24.05,4.5
2020,1,5,13,0,482.5,318.23749999999995,22.25,25.15,5.55
2020,1,5,14,0,877.35,206.9875,551.2,25.15,6.199999999999999
2020,1,5,15,0,821.45,52.95,1060.5,24.9,6.199999999999999
2020,1,5,16,0,878.3,51.25,1060.5,24.35,6.15
2020,1,5,17,0,878.3,25.15,1037.65,23.35,5.75
2020,1,5,18,0,689.2,45.65,996.6,22.0,4.85
2020,1,5,19,0,467.05,34.3,921.8,20.5,3.45
2020,1,5,20,0,233.3,13.8,747.55,19.1,2.25
2020,1,5,21,0,58.25,13.8,310.95,17.9,1.55
2020,1,5,22,0,0.0,0.0,0.0,16.95,1.1
2020,1,5,23,0,0.0,0.0,0.0,16.25,0.75
2020,1,5,24,0,0.0,0.0,0.0,15.95,0.6499999999999999
2020,1,6,1,0,0.0,0.0,0.0,15.8,0.6499999999999999
2020,1,6,2,0,0.0,0.0,0.0,15.65,0.7
2020,1,6,3,0,0.0,0.0,0.0,15.35,0.7
2020,1,6,4,0,0.0,0.0,0.0,15.2,0.55
2020,1,6,5,0,0.0,0.0,0.0,15.2,0.4
2020,1,6,6,0,0.0,0.0,0.0,15.3,0.3
2020,1,6,7,0,0.3,0.3,0.0,15.8,0.4
2020,1,6,8,0,22.45,0.3,3.65,17.55,0.55
2020,1,6,9,0,84.8,21.65,8.15,20.05,1.35
2020,1,6,10,0,176.45,132.1,9.4,22.55,2.55
2020,1,6,11,0,297.5,290.45,10.0,24.700000000000003,3.75
2020,1,6,12,0,570.5,290.45,32.25,25.950000000000003,4.85
2020,1,6,13,0,929.75,206.45,556.1999999999999,26.5,5.9
2020,1,6,14,0,929.75,53.4,1056.8,26.6,6.55
2020,1,6,15,0,1018.65,53.2,1056.8,26.6,6.55
2020,1,6,16,0,868.45,52.6,1047.5,25.9,6.1
2020,1,6,17,0,681.35,51.1,1024.7,24.65,5.0
2020,1,6,18,0,681.35,45.5,983.55,23.2,3.75
2020,1,6,19,0,461.3,34.2,907.8,21.45,3.75
2020,1,6,20,0,230.0,13.75,732.4,19.65,2.6500000000000004
2020,1,6,21,0,57.3,13.75,303.2,18.05,2.0
2020,1,6,22,0,0.0,0.0,0.0,16.700000000000003,1.55
2020,1,6,23,0,0.0,0.0,0.0,15.95,1.0
2020,1,6,24,0,0.0,0.0,0.0,15.65,0.8
2020,1,7,1,0,0.0,0.0,0.0,15.65,0.6
2020,1,7,2,0,0.0,0.0,0.0,15.7,0.7
2020,1,7,3,0,0.0,0.0,0.0,16.05,0.8
2020,1,7,4,0,0.0,0.0,0.0,16.5,0.35
2020,1,7,5,0,0.0,0.0,0.0,16.85,0.75
2020,1,7,6,0,0.0,0.0,0.0,17.0,0.6499999999999999
2020,1,7,7,0,1.15,1.15,0.0,18.25,0.7
2020,1,7,8,0,98.15,18.1,0.0,20.95,1.0
2020,1,7,9,0,311.8,38.7,450.4,23.75,0.8999999999999999
2020,1,7,10,0,543.1,45.9,940.6,23.75,1.75
2020,1,7,11,0,754.2,49.65,1002.0,26.0,3.4
2020,1,7,12,0,925.8,51.75,1036.05,27.55,5.05
2020,1,7,13,0,1044.4,52.9,1055.2,28.15,6.199999999999999
2020,1,7,14,0,1078.2,53.2,1061.5500000000002,28.15,6.9
2020,1,7,15,0,1078.2,53.2,1061.5500000000002,28.0,6.9
2020,1,7,16,0,1012.85,52.6,1040.05,27.450000000000003,6.65
2020,1,7,17,0,875.55,51.150000000000006,993.65,26.75,6.15
2020,1,7,18,0,688.5,48.55,484.2,25.75,5.1
2020,1,7,19,0,465.8,37.2,993.65,24.450000000000003,3.7
2020,1,7,20,0,230.9,13.75,484.2,22.9,2.35
2020,1,7,21,0,57.2,0.0,0.0,21.5,1.1
2020,1,7,22,0,0.0,0.0,0.0,20.5,0.45
2020,1,7,23,0,0.0,0.0,0.0,19.75,0.45
2020,1,7,24,0,0.0,0.0,0.0,19.3,0.45
2020,1,8,1,0,0.0,0.0,0.0,18.9,0.6000000000000001
2020,1,8,2,0,0.0,0.0,0.0,18.5,1.05
2020,1,8,3,0,0.0,0.0,0.0,17.6,1.3
2020,1,8,4,0,0.0,0.0,0.0,16.15,1.3
2020,1,8,5,0,0.0,0.0,0.0,14.9,1.15
2020,1,8,6,0,0.0,0.0,0.0,15.7,0.7
2020,1,8,7,0,0.9,0.9,0.0,15.7,0.7
2020,1,8,8,0,98.3,17.849999999999998,369.6,17.4,0.8999999999999999
2020,1,8,9,0,314.15,38.75,826.75,20.0,1.95
2020,1,8,10,0,548.6,46.0,954.55,22.45,3.1
2020,1,8,11,0,548.6,49.75,1016.9,24.75,4.2
2020,1,8,12,0,763.05,51.85,1051.75,26.55,5.2
2020,1,8,13,0,983.55,52.95,1071.55,28.05,6.15
2020,1,8,14,0,1094.8000000000002,53.15,1071.55,29.1,6.65
2020,1,8,15,0,1094.8000000000002,53.15,1072.35,29.3,6.65
2020,1,8,16,0,1030.0500000000002,52.5,1052.4,29.3,6.550000000000001
2020,1,8,17,0,891.5,51.05,1013.95,28.65,6.550000000000001
2020,1,8,18,0,702.15,48.5,1013.95,27.3,6.0
2020,1,8,19,0,475.9,43.95,935.8,25.4,6.55
2020,1,8,20,0,296.875,34.35,752.8499999999999,23.35,5.15
2020,1,8,21,0,119.225,13.85,311.65,21.8,1.85
2020,1,8,22,0,0.0,0.0,0.0,20.75,0.8500000000000001
2020,1,8,23,0,0.0,0.0,0.0,20.1,0.8500000000000001
2020,1,8,24,0,0.0,0.0,0.0,19.35,0.95
2020,1,9,1,0,0.0,0.0,0.0,18.65,1.2000000000000002
2020,1,9,2,0,0.0,0.0,0.0,18.15,1.3
2020,1,9,3,0,0.0,0.0,0.0,18.15,1.3
2020,1,9,4,0,0.0,0.0,0.0,17.4,1.2000000000000002
2020,1,9,5,0,0.0,0.0,0.0,16.2,0.9
2020,1,9,6,0,0.0,0.0,0.0,15.95,0.6
2020,1,9,7,0,0.55,0.55,0.0,15.95,0.6
2020,1,9,8,0,96.3,17.400000000000002,366.95,17.55,0.85
2020,1,9,9,0,310.55,38.55,822.05,20.0,1.65
2020,1,9,10,0,544.25,45.85,950.2,22.65,2.8
2020,1,9,11,0,544.25,49.65,1011.9,24.8,2.8
2020,1,9,12,0,757.75,51.8,1045.85,26.4,3.95
2020,1,9,13,0,977.05,53.0,1065.0,27.6,5.4
2020,1,9,14,0,1109.85,53.3,1072.0,28.1,6.550000000000001
2020,1,9,15,0,1109.85,53.3,1072.0,28.1,6.550000000000001
2020,1,9,16,0,1045.6,52.7,1065.1,27.75,6.7
2020,1,9,17,0,886.0,51.25,1044.55,27.0,6.550000000000001
2020,1,9,18,0,697.95,48.7,1044.55,26.0,4.550000000000001
2020,1,9,19,0,474.5,44.150000000000006,1006.2,24.55,2.05
2020,1,9,20,0,237.85,34.55,807.4,22.75,1.0499999999999998
2020,1,9,21,0,59.8,13.95,316.7,21.200000000000003,1.0499999999999998
2020,1,9,22,0,0.0,0.0,0.0,20.1,0.5
2020,1,9,23,0,0.0,0.0,0.0,19.450000000000003,0.5
2020,1,9,24,0,0.0,0.0,0.0,19.200000000000003,0.55
2020,1,10,1,0,0.0,0.0,0.0,18.8,0.9
2020,1,10,2,0,0.0,0.0,0.0,18.15,0.9
2020,1,10,3,0,0.0,0.0,0.0,17.4,0.9
2020,1,10,4,0,0.0,0.0,0.0,16.7,0.5
2020,1,10,5,0,0.0,0.0,0.0,15.6,0.25
2020,1,10,6,0,0.0,0.0,0.0,15.45,0.1
2020,1,10,7,0,0.25,0.25,0.0,7.4,0.25
2020,1,10,8,0,96.8,17.2,374.6,15.45,0.8
2020,1,10,9,0,314.3,38.85,838.75,19.05,1.9
2020,1,10,10,0,551.95,46.2,968.3,23.35,3.05
2020,1,10,11,0,768.8499999999999,49.95,1029.9,25.65,4.1
2020,1,10,12,0,945.4,52.05,1063.75,27.4,5.15
2020,1,10,13,0,1067.9,53.2,1082.8,28.85,5.15
2020,1,10,14,0,1104.6,53.5,1089.4499999999998,29.4,6.1
2020,1,10,15,0,1104.6,53.5,1089.4499999999998,29.4,6.3
2020,1,10,16,0,1039.1,52.85,1067.55,28.950000000000003,5.75
2020,1,10,17,0,898.8499999999999,51.35,1020.55,28.1,5.75
2020,1,10,18,0,707.8,48.8,944.0,26.75,4.6
2020,1,10,19,0,480.55,44.25,944.0,25.15,3.05
2020,1,10,20,0,240.2,34.65,765.05,23.4,1.75
2020,1,10,21,0,60.25,14.0,318.7,22.05,0.95
2020,1,10,22,0,0.0,0.0,0.0,21.3,0.7
2020,1,10,23,0,0.0,0.0,0.0,20.75,0.7
2020,1,10,24,0,0.0,0.0,0.0,20.25,0.85
2020,1,11,1,0,0.0,0.0,0.0,20.75,1.15
2020,1,11,2,0,0.0,0.0,0.0,20.25,1.15
2020,1,11,3,0,0.0,0.0,0.0,18.85,1.05
2020,1,11,4,0,0.0,0.0,0.0,17.3,0.65
2020,1,11,5,0,0.0,0.0,0.0,16.05,0.4
2020,1,11,6,0,0.0,0.0,0.0,15.7,0.4
2020,1,11,7,0,0.05,0.05,0.0,15.7,0.4499999999999999
2020,1,11,8,0,94.3,21.85,368.95,17.05,0.8999999999999999
2020,1,11,9,0,94.3,46.0,829.0,19.55,1.7000000000000002
2020,1,11,10,0,309.1,49.75,960.5,22.3,2.8
2020,1,11,11,0,645.95,49.75,1022.8,22.3,3.95
2020,1,11,12,0,938.2,51.900000000000006,1057.0500000000002,24.55,5.0
2020,1,11,13,0,1061.15,53.1,1076.75,27.0,5.95
2020,1,11,14,0,1099.8,53.4,1084.9,28.45,6.300000000000001
2020,1,11,15,0,1099.8,53.4,1084.9,28.45,6.4
2020,1,11,16,0,952.5,52.8,1078.6,27.6,6.300000000000001
2020,1,11,17,0,707.25,51.4,1057.7,25.8,5.5
2020,1,11,18,0,480.8,48.85,1019.05,23.95,4.2
2020,1,11,19,0,480.8,44.25,943.95,23.95,2.95
2020,1,11,20,0,240.8,44.25,767.05,21.95,1.45
2020,1,11,21,0,60.5,34.65,320.2,20.4,0.5
2020,1,11,22,0,0.0,14.0,0.0,19.4,0.5
2020,1,11,23,0,0.0,0.0,0.0,18.45,0.7
2020,1,11,24,0,0.0,0.0,0.0,17.75,1.0
2020,1,12,1,0,0.0,0.0,0.0,17.25,1.2999999999999998
2020,1,12,2,0,0.0,0.0,0.0,16.75,1.2999999999999998
2020,1,12,3,0,0.0,0.0,0.0,16.1,1.25
2020,1,12,4,0,0.0,0.0,0.0,15.45,1.05
2020,1,12,5,0,0.0,0.0,0.0,14.75,0.95
2020,1,12,6,0,0.0,0.0,0.0,14.75,0.95
2020,1,12,7,0,0.0,0.0,0.0,14.75,0.65
2020,1,12,8,0,0.0,16.65,368.95,16.4,0.65
2020,1,12,9,0,213.65,38.35,828.8,18.85,0.95
2020,1,12,10,0,543.3,45.85,959.95,21.5,2.1
2020,1,12,11,0,759.45,49.7,1021.85,24.1,3.35
2020,1,12,12,0,935.35,51.85,1021.85,25.9,4.5
2020,1,12,13,0,1057.4,53.0,1055.35,26.9,5.45
2020,1,12,14,0,1094.25,53.3,1073.0,27.3,6.15
2020,1,12,15,0,1094.25,53.3,1071.55,27.450000000000003,6.2
2020,1,12,16,0,1030.05,52.7,1071.55,27.450000000000003,6.2
2020,1,12,17,0,785.95,51.25,1050.1999999999998,26.450000000000003,5.6
2020,1,12,18,0,477.9500000000001,48.65,962.75,24.950000000000003,4.5
2020,1,12,19,0,240.2,44.1,765.0999999999999,23.5,3.0
2020,1,12,20,0,240.2,34.6,320.4,21.75,1.65
2020,1,12,21,0,60.55,14.0,320.4,20.200000000000003,0.9
2020,1,12,22,0,0.0,0.0,0.0,19.25,0.9
2020,1,12,23,0,0.0,0.0,0.0,18.65,0.95
2020,1,12,24,0,0.0,0.0,0.0,18.0,1.4
2020,1,13,1,0,0.0,0.0,0.0,17.3,1.6
2020,1,13,2,0,0.0,0.0,0.0,16.7,1.6
2020,1,13,3,0,0.0,0.0,0.0,16.7,1.4
2020,1,13,4,0,0.0,0.0,0.0,16.4,1.2
2020,1,13,5,0,0.0,0.0,0.0,15.7,1.0
2020,1,13,6,0,0.0,0.0,0.0,15.7,0.7
2020,1,13,7,0,0.0,0.0,0.0,15.8,0.6499999999999999
2020,1,13,8,0,23.15,0.0,3.65,17.65,0.6499999999999999
2020,1,13,9,0,101.35,22.4,8.25,20.0,1.2
2020,1,13,10,0,222.55,47.9,9.6,20.0,2.35
2020,1,13,11,0,572.9,51.75,526.15,22.450000000000003,3.45
2020,1,13,12,0,934.0,52.95,1055.3,25.0,4.35
2020,1,13,13,0,1058.3,51.75,1055.3,26.7,5.15
2020,1,13,14,0,1098.2,52.9,1075.75,27.0,5.75
2020,1,13,15,0,1098.2,52.8,1077.35,27.0,5.8
2020,1,13,16,0,1036.25,51.35,1057.9,26.8,5.8
2020,1,13,17,0,898.0999999999999,51.35,1057.9,26.25,5.15
2020,1,13,18,0,708.3499999999999,45.85,1019.8,25.25,3.35
2020,1,13,19,0,481.4,34.599999999999994,943.85,23.85,1.0
2020,1,13,20,0,240.45,13.95,764.5999999999999,22.1,0.3
2020,1,13,21,0,60.2,13.95,318.4,20.4,0.55
2020,1,13,22,0,0.0,0.0,0.0,19.25,0.55
2020,1,13,23,0,0.0,0.0,0.0,18.55,0.75
2020,1,13,24,0,0.0,0.0,0.0,18.05,0.95
2020,1,14,1,0,0.0,0.0,0.0,17.6,0.95
2020,1,14,2,0,0.0,0.0,0.0,17.6,0.85
2020,1,14,3,0,0.0,0.0,0.0,17.049999999999997,0.55
2020,1,14,4,0,0.0,0.0,0.0,16.05,0.4
2020,1,14,5,0,0.0,0.0,0.0,15.3,0.4
2020,1,14,6,0,0.0,0.0,0.0,15.3,0.35
2020,1,14,7,0,0.0,0.0,0.0,15.0,0.35
2020,1,14,8,0,0.0,19.6,3.7,7.6,0.7000000000000001
2020,1,14,9,0,0.0,74.80000000000001,8.350000000000001,8.4,1.7
2020,1,14,10,0,57.1,80.80000000000001,9.7,12.05,2.9
2020,1,14,11,0,488.6,81.55000000000001,530.9499999999999,24.700000000000003,3.9
2020,1,14,12,0,939.95,53.150000000000006,1064.0,25.75,4.85
2020,1,14,13,0,1064.0,53.150000000000006,1082.8000000000002,26.5,5.7
2020,1,14,14,0,1102.65,53.5,1089.0,26.85,6.15
2020,1,14,15,0,1102.65,53.5,1089.0,26.85,6.15
2020,1,14,16,0,1039.55,52.9,1081.6999999999998,26.6,6.05
2020,1,14,17,0,901.15,51.45,1061.35,25.9,5.35
2020,1,14,18,0,590.1,48.9,1023.25,25.0,4.300000000000001
2020,1,14,19,0,242.2,44.35,948.35,23.7,3.0
2020,1,14,20,0,60.8,34.7125,771.05,21.9,1.6
2020,1,14,21,0,60.8,14.0125,322.0,20.25,0.75
2020,1,14,22,0,0.0,0.0,0.0,19.1,0.6
2020,1,14,23,0,0.0,0.0,0.0,18.25,0.6
2020,1,14,24,0,0.0,0.0,0.0,17.45,0.6499999999999999
2020,1,15,1,0,0.0,0.0,0.0,16.8,0.8
2020,1,15,2,0,0.0,0.0,0.0,16.4,0.8500000000000001
2020,1,15,3,0,0.0,0.0,0.0,16.4,2.2
2020,1,15,4,0,0.0,0.0,0.0,15.85,0.8500000000000001
2020,1,15,5,0,0.0,0.0,0.0,14.9,0.75
2020,1,15,6,0,0.0,0.0,0.0,14.9,0.5
2020,1,15,7,0,0.0,0.0,0.0,14.95,0.5
2020,1,15,8,0,90.25,16.45,370.05,16.85,0.5
2020,1,15,9,0,302.7,38.15,834.9000000000001,19.450000000000003,1.25
2020,1,15,10,0,542.45,45.9,970.3,22.1,2.5
2020,1,15,11,0,761.6,45.9,1032.5,22.1,3.65
2020,1,15,12,0,987.8,49.8,1065.9499999999998,24.45,4.65
2020,1,15,13,0,1126.0500000000002,52.400000000000006,1084.6999999999998,26.9,5.550000000000001
2020,1,15,14,0,1126.0500000000002,53.5,1091.4499999999998,28.65,6.15
2020,1,15,15,0,1104.6,53.5,1091.4499999999998,28.75,6.15
2020,1,15,16,0,1041.7,52.9,1084.1,28.75,6.15
2020,1,15,17,0,902.1375,51.45,1063.0,28.2,5.35
2020,1,15,18,0,710.5374999999999,48.9,1023.9375,27.25,4.2
2020,1,15,19,0,483.15,44.35,948.9875,25.75,2.8
2020,1,15,20,0,181.45,20.7,772.45,24.0,1.3
2020,1,15,21,0,181.45,0.0,322.85,22.200000000000003,0.6499999999999999
2020,1,15,22,0,0.0,0.0,0.0,20.700000000000003,0.6499999999999999
2020,1,15,23,0,0.0,0.0,0.0,19.700000000000003,0.95
2020,1,15,24,0,0.0,0.0,0.0,19.05,1.2999999999999998
2020,1,16,1,0,0.0,0.0,0.0,18.6,1.45
2020,1,16,2,0,0.0,0.0,0.0,18.05,1.5
2020,1,16,3,0,0.0,0.0,0.0,17.25,1.5
2020,1,16,4,0,0.0,0.0,0.0,17.25,1.3
2020,1,16,5,0,0.0,0.0,0.0,16.4,1.0
2020,1,16,6,0,0.0,0.0,0.0,15.95,0.6
2020,1,16,7,0,0.0,0.0,364.95,17.15,0.5
2020,1,16,8,0,88.15,16.3,826.0999999999999,17.15,0.8
2020,1,16,9,0,88.15,37.900000000000006,826.0999999999999,19.75,1.25
2020,1,16,10,0,297.9,45.75,964.0,22.4,2.35
2020,1,16,11,0,639.0,45.75,1028.0,24.65,2.35
2020,1,16,12,0,429.25,49.7,1062.9499999999998,26.25,3.45
2020,1,16,13,0,936.15,52.3,1082.3,27.2,4.8
2020,1,16,14,0,506.9,53.6,1088.8,27.35,5.85
2020,1,16,15,0,492.25,53.6,1088.8,27.35,5.949999999999999
2020,1,16,16,0,900.35,53.0,1081.35,27.0,5.949999999999999
2020,1,16,17,0,709.55,51.4,1059.9,26.25,4.8
2020,1,16,18,0,709.55,48.9,1020.6,25.05,3.15
2020,1,16,19,0,482.7,44.35,946.4,23.3,1.85
2020,1,16,20,0,241.95,34.7,771.3,21.25,1.85
2020,1,16,21,0,60.7,14.0,322.65,19.3,0.8
2020,1,16,22,0,0.0,0.0,0.0,17.950000000000003,0.6000000000000001
2020,1,16,23,0,0.0,0.0,0.0,17.4,0.6000000000000001
2020,1,16,24,0,0.0,0.0,0.0,17.4,0.9
2020,1,17,1,0,0.0,0.0,0.0,16.95,1.0
2020,1,17,2,0,0.0,0.0,0.0,16.35,1.0
2020,1,17,3,0,0.0,0.0,0.0,15.8,0.9
2020,1,17,4,0,0.0,0.0,0.0,15.45,0.65
2020,1,17,5,0,0.0,0.0,0.0,14.85,0.4
2020,1,17,6,0,0.0,0.0,0.0,14.85,0.3
2020,1,17,7,0,0.0,0.0,0.0,15.0,0.3
2020,1,17,8,0,86.0,16.2,359.65,16.85,0.7000000000000001
2020,1,17,9,0,293.15,37.75,817.2,19.5,1.6
2020,1,17,10,0,531.8,45.650000000000006,957.5,22.15,2.6
2020,1,17,11,0,751.3499999999999,49.650000000000006,1022.8,24.25,3.55
2020,1,17,12,0,931.35,51.900000000000006,1058.8000000000002,24.25,4.45
2020,1,17,13,0,1057.0,53.1,1078.6,25.8,4.45
2020,1,17,14,0,1097.3000000000002,53.4,1084.9,27.1,5.25
2020,1,17,15,0,1097.3000000000002,53.4,1084.9,13.85,5.65
2020,1,17,16,0,1035.2,52.8,1077.0,26.35,5.4
2020,1,17,17,0,896.55,51.4,1055.25,24.4,5.9
2020,1,17,18,0,706.2,48.85,965.7,11.9,5.4
2020,1,17,19,0,479.8,44.25,763.5999999999999,21.85,3.4
2020,1,17,20,0,239.75,34.599999999999994,318.4,19.3,0.85
2020,1,17,21,0,59.85,13.95,318.4,18.25,0.0
2020,1,17,22,0,0.0,0.0,0.0,18.25,0.2
2020,1,17,23,0,0.0,0.0,0.0,17.6,0.2
2020,1,17,24,0,0.0,0.0,0.0,17.25,0.4
2020,1,18,1,0,0.0,0.0,0.0,16.85,0.5
2020,1,18,2,0,0.0,0.0,0.0,16.450000000000003,1.55
2020,1,18,3,0,0.0,0.0,0.0,16.200000000000003,1.55
2020,1,18,4,0,0.0,0.0,0.0,15.75,0.55
2020,1,18,5,0,0.0,0.0,0.0,14.95,0.45
2020,1,18,6,0,0.0,0.0,0.0,14.95,0.4
2020,1,18,7,0,0.0,0.0,0.0,15.35,0.4
2020,1,18,8,0,26.55,25.9,3.55,17.15,0.5
2020,1,18,9,0,111.6,50.0,8.1,19.5,1.1
2020,1,18,10,0,408.25,51.4,503.8,22.35,1.1
