Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2018,1,1,0,0,1200.0,,,25,1
2018,1,1,1,0,1200.0,,,25,1
2018,1,1,2,0,1200.0,,18.01,25,1
2018,1,1,3,0,1200.0,,18.01,25,1
2018,1,1,4,0,756.375,,18.01,25,1
2018,1,1,5,0,12.75,,18.01,25,1
2018,1,1,6,0,114.03,,99.85,25,1
2018,1,1,7,0,286.48,,231.45,25,1
2018,1,1,8,0,359.75,,284.14,25,1
2018,1,1,9,0,410.25,,242.12,25,1
2018,1,1,10,0,579.0,,209.79000000000002,25,1
2018,1,1,11,0,707.55,,177.46,25,1
2018,1,1,12,0,915.1,,145.13,25,1
2018,1,1,13,0,970.92,,112.8,25,1
2018,1,1,14,0,849.62,,170.2,25,1
2018,1,1,15,0,651.5,,190.65,25,1
2018,1,1,16,0,97.98,,135.175,25,1
2018,1,1,17,0,216.05,,79.7,25,1
2018,1,1,18,0,32.78,,28.23,25,1
2018,1,1,19,0,216.1825,,27.117272727272727,25,1
2018,1,1,20,0,399.58500000000004,,26.004545454545454,25,1
2018,1,1,21,0,582.9875,,24.89181818181818,25,1
2018,1,1,22,0,,,,25,1
2018,1,1,23,0,949.7925,,,25,1
2018,1,2,0,0,1133.195,,,25,1
2018,1,2,1,0,1200.0,,,25,1
2018,1,2,2,0,1200.0,,19.328181818181818,25,1
2018,1,2,3,0,1004.1666666666667,,18.215454545454545,25,1
2018,1,2,4,0,508.33333333333337,,17.10272727272727,25,1
2018,1,2,5,0,12.5,,15.99,25,1
2018,1,2,6,0,163.23,,108.42,25,1
2018,1,2,7,0,389.2,,142.32,25,1
2018,1,2,8,0,605.47,,197.37,25,1
2018,1,2,9,0,767.83,,225.36,25,1
2018,1,2,10,0,962.8,,272.53,25,1
2018,1,2,11,0,1022.58,,214.59,25,1
2018,1,2,12,0,1076.15,,205.39499999999998,25,1
2018,1,2,13,0,1038.93,,196.2,25,1
2018,1,2,14,0,935.45,,89.42,25,1
2018,1,2,15,0,748.72,,111.53,25,1
2018,1,2,16,0,523.6,,80.24,25,1
2018,1,2,17,0,271.95,,70.06,25,1
2018,1,2,18,0,51.78,,26.24,25,1
2018,1,2,19,0,48.46818181818182,,24.937272727272727,25,1
2018,1,2,20,0,45.156363636363636,,23.634545454545453,25,1
2018,1,2,21,0,41.844545454545454,,22.331818181818182,25,1
2018,1,2,22,0,,,,25,1
2018,1,2,23,0,,,,25,1
2018,1,3,0,0,,,,25,1
2018,1,3,1,0,,,,25,1
2018,1,3,2,0,25.285454545454545,,15.818181818181818,25,1
2018,1,3,3,0,21.973636363636363,,14.515454545454546,25,1
2018,1,3,4,0,18.661818181818184,,13.212727272727273,25,1
2018,1,3,5,0,15.35,,11.91,25,1
2018,1,3,6,0,201.1,,59.2,25,1
2018,1,3,7,0,454.75,,78.69,25,1
2018,1,3,8,0,700.1,,101.69,25,1
2018,1,3,9,0,909.17,,112.05,25,1
2018,1,3,10,0,1061.18,,113.28,25,1
2018,1,3,11,0,1144.75,,107.05,25,1
2018,1,3,12,0,1164.32,,62.81,25,1
2018,1,3,13,0,1103.45,,65.55,25,1
2018,1,3,14,0,972.05,,75.15,25,1
2018,1,3,15,0,782.72,,79.09,25,1
2018,1,3,16,0,552.0,,61.19,25,1
2018,1,3,17,0,303.1,,45.83,25,1
2018,1,3,18,0,54.2,,30.47,25,1
2018,1,3,19,0,49.27363636363636,,27.70090909090909,25,1
2018,1,3,20,0,44.34727272727273,,24.93181818181818,25,1
2018,1,3,21,0,39.42090909090909,,22.162727272727274,25,1
2018,1,3,22,0,,,,25,1
2018,1,3,23,0,,,,25,1
2018,1,4,0,0,,,,25,1
2018,1,4,1,0,,,,25,1
2018,1,4,2,0,14.789090909090909,,8.317272727272726,25,1
2018,1,4,3,0,9.86272727272727,,5.548181818181817,25,1
2018,1,4,4,0,4.936363636363637,,2.7790909090909075,25,1
2018,1,4,5,0,0.01,,0.01,25,1
2018,1,4,6,0,156.83,,62.78,25,1
2018,1,4,7,0,387.54,,130.9,25,1
2018,1,4,8,0,597.36,,203.08,25,1
2018,1,4,9,0,908.75,,82.0,25,1
2018,1,4,10,0,1059.93,,83.77,25,1
2018,1,4,11,0,1144.15,,78.26,25,1
2018,1,4,12,0,1159.1,,64.4,25,1
2018,1,4,13,0,1099.15,,74.45,25,1
2018,1,4,14,0,971.53,,72.11,25,1
2018,1,4,15,0,761.49,,67.715,25,1
2018,1,4,16,0,551.45,,63.32,25,1
2018,1,4,17,0,284.08,,73.8,25,1
2018,1,4,18,0,53.03,,26.21,25,1
2018,1,4,19,0,48.21,,23.828181818181818,25,1
2018,1,4,20,0,43.39,,21.446363636363635,25,1
2018,1,4,21,0,38.57,,19.064545454545456,25,1
2018,1,4,22,0,,,,25,1
2018,1,4,23,0,,,,25,1
2018,1,5,0,0,,,,25,1
2018,1,5,1,0,,,,25,1
2018,1,5,2,0,14.469999999999999,,7.155454545454546,25,1
2018,1,5,3,0,9.649999999999999,,4.7736363636363635,25,1
2018,1,5,4,0,4.829999999999998,,2.3918181818181807,25,1
2018,1,5,5,0,0.01,,0.01,25,1
2018,1,5,6,0,154.37,,62.04,25,1
2018,1,5,7,0,385.36,,133.73,25,1
2018,1,5,8,0,595.55,,202.52,25,1
2018,1,5,9,0,770.63,,246.49,25,1
2018,1,5,10,0,1071.65,,66.15,25,1
2018,1,5,11,0,1157.95,,61.84,25,1
2018,1,5,12,0,1172.12,,56.46,25,1
2018,1,5,13,0,1112.82,,60.89,25,1
2018,1,5,14,0,983.8,,65.89,25,1
2018,1,5,15,0,784.17,,115.12,25,1
2018,1,5,16,0,539.7,,108.28,25,1
2018,1,5,17,0,297.33500000000004,,67.985,25,1
2018,1,5,18,0,54.97,,27.69,25,1
2018,1,5,19,0,63.04666666666667,,30.490833333333335,25,1
2018,1,5,20,0,71.12333333333333,,33.29166666666667,25,1
2018,1,5,21,0,79.19999999999999,,36.0925,25,1
2018,1,5,22,0,,,,25,1
2018,1,5,23,0,,,,25,1
2018,1,6,0,0,,,,25,1
2018,1,6,1,0,,,,25,1
2018,1,6,2,0,,,,25,1
2018,1,6,3,0,127.66,,52.8975,25,1
2018,1,6,4,0,135.73666666666668,,55.69833333333334,25,1
2018,1,6,5,0,143.81333333333333,,58.49916666666667,25,1
2018,1,6,6,0,151.89,,61.3,25,1
2018,1,6,7,0,383.17,,133.06,25,1
2018,1,6,8,0,593.74,,201.96,25,1
2018,1,6,9,0,895.17,,70.96,25,1
2018,1,6,10,0,1042.88,,78.44,25,1
2018,1,6,11,0,1126.53,,82.43,25,1
2018,1,6,12,0,1137.75,,93.26,25,1
2018,1,6,13,0,1080.25,,79.95,25,1
2018,1,6,14,0,937.3,,82.23,25,1
2018,1,6,15,0,711.42,,143.09,25,1
2018,1,6,16,0,476.42,,112.01,25,1
2018,1,6,17,0,262.5,,71.89,25,1
2018,1,6,18,0,48.92,,29.41,25,1
2018,1,6,19,0,45.52454545454545,,27.69818181818182,25,1
2018,1,6,20,0,42.12909090909091,,25.986363636363638,25,1
2018,1,6,21,0,38.733636363636364,,24.274545454545454,25,1
2018,1,6,22,0,,,,25,1
2018,1,6,23,0,,,,25,1
2018,1,7,0,0,,,,25,1
2018,1,7,1,0,,,,25,1
2018,1,7,2,0,21.756363636363638,,15.715454545454547,25,1
2018,1,7,3,0,18.360909090909093,,14.003636363636366,25,1
2018,1,7,4,0,14.965454545454548,,12.291818181818183,25,1
2018,1,7,5,0,11.57,,10.58,25,1
2018,1,7,6,0,213.785,,47.095,25,1
2018,1,7,7,0,416.0,,83.61,25,1
2018,1,7,8,0,642.88,,122.06,25,1
2018,1,7,9,0,851.67,,127.61,25,1
2018,1,7,10,0,994.62,,130.65,25,1
2018,1,7,11,0,1072.15,,153.08,25,1
2018,1,7,12,0,1008.05,,247.37,25,1
2018,1,7,13,0,856.38,,236.92666666666668,25,1
2018,1,7,14,0,568.25,,226.48333333333332,25,1
2018,1,7,15,0,446.4,,216.04,25,1
2018,1,7,16,0,261.23,,148.37,25,1
2018,1,7,17,0,130.27,,107.88,25,1
2018,1,7,18,0,27.15,,26.8,25,1
2018,1,7,19,0,237.55714285714285,,25.353636363636365,25,1
2018,1,7,20,0,447.96428571428567,,23.907272727272726,25,1
2018,1,7,21,0,658.3714285714285,,22.46090909090909,25,1
2018,1,7,22,0,868.7785714285714,,,25,1
2018,1,7,23,0,1079.1857142857143,,,25,1
2018,1,8,0,0,1200.0,,,25,1
2018,1,8,1,0,1200.0,,,25,1
2018,1,8,2,0,1127.5625,,15.22909090909091,25,1
2018,1,8,3,0,755.125,,13.782727272727275,25,1
2018,1,8,4,0,382.6875,,12.336363636363638,25,1
2018,1,8,5,0,10.25,,10.89,25,1
2018,1,8,6,0,168.62,,61.23,25,1
2018,1,8,7,0,403.75,,89.23,25,1
2018,1,8,8,0,113.79,,110.52000000000001,25,1
2018,1,8,9,0,838.08,,131.81,25,1
2018,1,8,10,0,927.62,,237.78,25,1
2018,1,8,11,0,1019.65,,214.53,25,1
2018,1,8,12,0,941.4,,185.005,25,1
2018,1,8,13,0,832.6,,155.48,25,1
2018,1,8,14,0,740.85,,255.61,25,1
2018,1,8,15,0,592.3,,275.46,25,1
2018,1,8,16,0,393.9,,164.22,25,1
2018,1,8,17,0,222.75,,72.49,25,1
2018,1,8,18,0,48.85,,27.5,25,1
2018,1,8,19,0,45.06818181818182,,25.759090909090908,25,1
2018,1,8,20,0,41.28636363636364,,24.01818181818182,25,1
2018,1,8,21,0,37.50454545454546,,22.277272727272727,25,1
2018,1,8,22,0,,,,25,1
2018,1,8,23,0,,,,25,1
2018,1,9,0,0,,,,25,1
2018,1,9,1,0,,,,25,1
2018,1,9,2,0,18.595454545454547,,13.572727272727274,25,1
2018,1,9,3,0,14.813636363636363,,11.831818181818184,25,1
2018,1,9,4,0,11.031818181818181,,10.090909090909093,25,1
2018,1,9,5,0,7.25,,8.35,25,1
2018,1,9,6,0,139.68,,84.27,25,1
2018,1,9,7,0,382.28,,109.88499999999999,25,1
2018,1,9,8,0,624.88,,135.5,25,1
2018,1,9,9,0,811.45,,173.68,25,1
2018,1,9,10,0,837.92,,183.19,25,1
2018,1,9,11,0,882.8,,192.70000000000002,25,1
2018,1,9,12,0,930.38,,202.21,25,1
2018,1,9,13,0,1200.0,,211.72,25,1
2018,1,9,14,0,701.35,,221.23000000000002,25,1
2018,1,9,15,0,528.67,,230.74,25,1
2018,1,9,16,0,349.8,,240.25,25,1
2018,1,9,17,0,166.9,,126.48,25,1
2018,1,9,18,0,36.05,,34.59,25,1
2018,1,9,19,0,33.50181818181818,,32.36545454545455,25,1
2018,1,9,20,0,30.953636363636363,,30.140909090909094,25,1
2018,1,9,21,0,28.405454545454543,,27.916363636363638,25,1
2018,1,9,22,0,,,,25,1
2018,1,9,23,0,,,,25,1
2018,1,10,0,0,,,,25,1
2018,1,10,1,0,,,,25,1
2018,1,10,2,0,15.664545454545454,,16.793636363636363,25,1
2018,1,10,3,0,13.116363636363637,,14.569090909090907,25,1
2018,1,10,4,0,10.56818181818182,,12.344545454545454,25,1
2018,1,10,5,0,8.02,,10.12,25,1
2018,1,10,6,0,154.82,,83.31,25,1
2018,1,10,7,0,397.4,,118.23,25,1
2018,1,10,8,0,635.8,,117.85,25,1
2018,1,10,9,0,811.85,,196.81,25,1
2018,1,10,10,0,974.33,,200.47,25,1
2018,1,10,11,0,1027.12,,270.34,25,1
2018,1,10,12,0,1043.45,,220.77499999999998,25,1
2018,1,10,13,0,869.85,,171.21,25,1
2018,1,10,14,0,674.7,,183.89666666666668,25,1
2018,1,10,15,0,483.88,,196.58333333333334,25,1
2018,1,10,16,0,319.58,,209.27,25,1
2018,1,10,17,0,152.52,,119.41,25,1
2018,1,10,18,0,26.55,,23.56,25,1
2018,1,10,19,0,173.895,,22.408181818181816,25,1
2018,1,10,20,0,321.24,,21.256363636363634,25,1
2018,1,10,21,0,468.585,,20.104545454545452,25,1
2018,1,10,22,0,,,,25,1
2018,1,10,23,0,,,,25,1
2018,1,11,0,0,,,,25,1
2018,1,11,1,0,1057.965,,,25,1
2018,1,11,2,0,1200.0,,14.345454545454546,25,1
2018,1,11,3,0,1200.0,,13.193636363636363,25,1
2018,1,11,4,0,1200.0,,12.041818181818183,25,1
2018,1,11,5,0,7.9,,10.89,25,1
2018,1,11,6,0,142.12,,79.35,25,1
2018,1,11,7,0,340.75,,167.0,25,1
2018,1,11,8,0,568.3,,173.64,25,1
2018,1,11,9,0,774.92,,169.52285714285713,25,1
2018,1,11,10,0,884.42,,165.40571428571428,25,1
2018,1,11,11,0,945.25,,161.2885714285714,25,1
2018,1,11,12,0,965.7,,157.17142857142855,25,1
2018,1,11,13,0,859.35,,153.0542857142857,25,1
2018,1,11,14,0,645.33,,148.93714285714285,25,1
2018,1,11,15,0,202.02,,144.82,25,1
2018,1,11,16,0,128.0,,97.84,25,1
2018,1,11,17,0,63.7,,60.28,25,1
2018,1,11,18,0,19.25,,18.26,25,1
2018,1,11,19,0,389.4375,,17.124545454545455,25,1
2018,1,11,20,0,759.625,,15.98909090909091,25,1
2018,1,11,21,0,1129.8125,,14.853636363636365,25,1
2018,1,11,22,0,1200.0,,,25,1
2018,1,11,23,0,1200.0,,,25,1
2018,1,12,0,0,1072.8857142857141,,,25,1
2018,1,12,1,0,859.3285714285714,,,25,1
2018,1,12,2,0,645.7714285714285,,9.176363636363636,25,1
2018,1,12,3,0,432.21428571428555,,8.04090909090909,25,1
2018,1,12,4,0,218.65714285714284,,6.905454545454544,25,1
2018,1,12,5,0,5.1,,5.77,25,1
2018,1,12,6,0,107.07,,96.73,25,1
2018,1,12,7,0,314.88,,157.28,25,1
2018,1,12,8,0,519.83,,256.06,25,1
2018,1,12,9,0,230.37,,264.76,25,1
2018,1,12,10,0,892.42,,273.46,25,1
2018,1,12,11,0,899.65,,272.6,25,1
2018,1,12,12,0,930.5,,271.74,25,1
2018,1,12,13,0,848.8,,241.585,25,1
2018,1,12,14,0,656.85,,211.43,25,1
2018,1,12,15,0,512.47,,214.57,25,1
2018,1,12,16,0,338.45,,147.03,25,1
2018,1,12,17,0,169.18,,99.83,25,1
2018,1,12,18,0,29.15,,29.4,25,1
2018,1,12,19,0,27.02,,27.365454545454543,25,1
2018,1,12,20,0,24.89,,25.33090909090909,25,1
2018,1,12,21,0,22.759999999999998,,23.296363636363637,25,1
2018,1,12,22,0,,,,25,1
2018,1,12,23,0,,,,25,1
2018,1,13,0,0,,,,25,1
2018,1,13,1,0,,,,25,1
2018,1,13,2,0,12.11,,13.123636363636361,25,1
2018,1,13,3,0,9.98,,11.089090909090906,25,1
2018,1,13,4,0,7.850000000000001,,9.054545454545451,25,1
2018,1,13,5,0,5.72,,7.02,25,1
2018,1,13,6,0,79.95,,73.41,25,1
2018,1,13,7,0,225.38,,183.35,25,1
2018,1,13,8,0,387.12,,211.2,25,1
2018,1,13,9,0,490.55,,211.486,25,1
2018,1,13,10,0,358.12,,211.772,25,1
2018,1,13,11,0,928.2,,212.058,25,1
2018,1,13,12,0,992.55,,212.344,25,1
2018,1,13,13,0,957.33,,212.63,25,1
2018,1,13,14,0,1200.0,,245.62,25,1
2018,1,13,15,0,618.12,,278.61,25,1
2018,1,13,16,0,414.88,,195.05,25,1
2018,1,13,17,0,200.38,,123.77,25,1
2018,1,13,18,0,40.4,,36.06,25,1
2018,1,13,19,0,37.25272727272727,,33.53727272727273,25,1
2018,1,13,20,0,34.10545454545454,,31.014545454545456,25,1
2018,1,13,21,0,30.958181818181817,,28.491818181818182,25,1
2018,1,13,22,0,,,,25,1
2018,1,13,23,0,,,,25,1
2018,1,14,0,0,,,,25,1
2018,1,14,1,0,,,,25,1
2018,1,14,2,0,15.221818181818183,,15.878181818181819,25,1
2018,1,14,3,0,12.074545454545454,,13.355454545454545,25,1
2018,1,14,4,0,8.92727272727273,,10.832727272727272,25,1
2018,1,14,5,0,5.78,,8.31,25,1
2018,1,14,6,0,129.88,,75.21,25,1
2018,1,14,7,0,341.6,,112.13,25,1
2018,1,14,8,0,570.45,,197.74,25,1
2018,1,14,9,0,722.47,,237.08,25,1
2018,1,14,10,0,798.5,,191.7,25,1
2018,1,14,11,0,1200.0,,191.91333333333333,25,1
2018,1,14,12,0,1038.68,,192.12666666666667,25,1
2018,1,14,13,0,977.88,,192.33999999999997,25,1
2018,1,14,14,0,570.83,,192.5533333333333,25,1
2018,1,14,15,0,388.85,,192.76666666666665,25,1
2018,1,14,16,0,269.12,,192.98,25,1
2018,1,14,17,0,154.23,,101.64,25,1
2018,1,14,18,0,43.0,,24.84,25,1
2018,1,14,19,0,39.71636363636364,,23.42909090909091,25,1
2018,1,14,20,0,36.43272727272728,,22.01818181818182,25,1
2018,1,14,21,0,33.14909090909091,,20.60727272727273,25,1
2018,1,14,22,0,,,,25,1
2018,1,14,23,0,,,,25,1
2018,1,15,0,0,,,,25,1
2018,1,15,1,0,,,,25,1
2018,1,15,2,0,16.730909090909094,,13.552727272727273,25,1
2018,1,15,3,0,13.447272727272733,,12.141818181818183,25,1
2018,1,15,4,0,10.163636363636371,,10.73090909090909,25,1
2018,1,15,5,0,6.88,,9.32,25,1
2018,1,15,6,0,147.48,,69.36,25,1
2018,1,15,7,0,388.73,,114.22,25,1
2018,1,15,8,0,648.47,,115.89,25,1
2018,1,15,9,0,868.85,,123.77,25,1
2018,1,15,10,0,985.88,,194.15,25,1
2018,1,15,11,0,1060.0,,159.535,25,1
2018,1,15,12,0,1146.9,,124.92,25,1
2018,1,15,13,0,1097.05,,104.28,25,1
2018,1,15,14,0,981.08,,71.38,25,1
2018,1,15,15,0,796.0,,81.92,25,1
2018,1,15,16,0,564.75,,73.57,25,1
2018,1,15,17,0,306.23,,60.5,25,1
2018,1,15,18,0,51.15,,27.8,25,1
2018,1,15,19,0,56.6875,,32.835,25,1
2018,1,15,20,0,62.224999999999994,,37.870000000000005,25,1
2018,1,15,21,0,67.76249999999999,,42.905,25,1
2018,1,15,22,0,,,,25,1
2018,1,15,23,0,,,,25,1
2018,1,16,0,0,,,,25,1
2018,1,16,1,0,,,,25,1
2018,1,16,2,0,,,,25,1
2018,1,16,3,0,100.98749999999998,,73.115,25,1
2018,1,16,4,0,106.52499999999998,,78.15,25,1
2018,1,16,5,0,112.06249999999999,,83.185,25,1
2018,1,16,6,0,117.6,,88.22,25,1
2018,1,16,7,0,319.17,,183.36,25,1
2018,1,16,8,0,543.9,,195.73375000000001,25,1
2018,1,16,9,0,664.6,,208.10750000000002,25,1
2018,1,16,10,0,769.28,,220.48125000000002,25,1
2018,1,16,11,0,876.03,,,25,1
2018,1,16,12,0,894.7049999999999,,245.22875000000002,25,1
2018,1,16,13,0,913.38,,257.6025,25,1
2018,1,16,14,0,830.45,,269.97625000000005,25,1
2018,1,16,15,0,594.22,,282.35,25,1
2018,1,16,16,0,409.3,,269.04,25,1
2018,1,16,17,0,208.3,,129.59,25,1
2018,1,16,18,0,191.43916666666667,,119.465,25,1
2018,1,16,19,0,174.57833333333335,,109.34,25,1
2018,1,16,20,0,157.7175,,99.215,25,1
2018,1,16,21,0,,,,25,1
2018,1,16,22,0,,,,25,1
2018,1,16,23,0,,,,25,1
2018,1,17,0,0,,,,25,1
2018,1,17,1,0,,,,25,1
2018,1,17,2,0,56.55249999999998,,38.465,25,1
2018,1,17,3,0,39.69166666666666,,28.340000000000003,25,1
2018,1,17,4,0,22.830833333333317,,18.215000000000003,25,1
2018,1,17,5,0,5.97,,8.09,25,1
2018,1,17,6,0,149.02,,73.18,25,1
2018,1,17,7,0,1200.0,,109.465,25,1
2018,1,17,8,0,651.53,,145.75,25,1
2018,1,17,9,0,864.25,,148.75,25,1
2018,1,17,10,0,1016.8,,142.66,25,1
2018,1,17,11,0,1071.365,,129.845,25,1
2018,1,17,12,0,1125.93,,117.03,25,1
2018,1,17,13,0,1055.1,,149.13,25,1
2018,1,17,14,0,901.3,,159.07,25,1
2018,1,17,15,0,689.1,,174.92,25,1
2018,1,17,16,0,439.9,,179.42,25,1
2018,1,17,17,0,212.2,,112.39,25,1
2018,1,17,18,0,38.35,,39.21,25,1
2018,1,17,19,0,35.35272727272727,,36.27090909090909,25,1
2018,1,17,20,0,32.35545454545455,,33.331818181818186,25,1
2018,1,17,21,0,29.35818181818182,,30.392727272727274,25,1
2018,1,17,22,0,,,,25,1
2018,1,17,23,0,,,,25,1
2018,1,18,0,0,,,,25,1
2018,1,18,1,0,,,,25,1
2018,1,18,2,0,14.371818181818185,,15.697272727272729,25,1
2018,1,18,3,0,11.374545454545459,,12.758181818181821,25,1
2018,1,18,4,0,8.377272727272732,,9.81909090909091,25,1
2018,1,18,5,0,5.38,,6.88,25,1
2018,1,18,6,0,144.15,,59.11,25,1
2018,1,18,7,0,383.52,,109.01,25,1
2018,1,18,8,0,629.78,,119.02,25,1
2018,1,18,9,0,839.4,,133.74,25,1
2018,1,18,10,0,993.75,,119.01,25,1
2018,1,18,11,0,1019.25,,223.15,25,1
2018,1,18,12,0,1044.0,,274.05,25,1
2018,1,18,13,0,983.3,,272.46,25,1
2018,1,18,14,0,774.45,,130.79,25,1
2018,1,18,15,0,684.12,,168.58,25,1
2018,1,18,16,0,469.0,,161.87,25,1
2018,1,18,17,0,243.05,,72.75,25,1
2018,1,18,18,0,54.1,,26.93,25,1
2018,1,18,19,0,49.64727272727273,,24.997272727272726,25,1
2018,1,18,20,0,45.194545454545455,,23.064545454545453,25,1
2018,1,18,21,0,40.74181818181818,,21.131818181818183,25,1
2018,1,18,22,0,,,,25,1
2018,1,18,23,0,,,,25,1
2018,1,19,0,0,,,,25,1
2018,1,19,1,0,,,,25,1
2018,1,19,2,0,18.478181818181817,,11.468181818181819,25,1
2018,1,19,3,0,14.025454545454544,,9.535454545454545,25,1
2018,1,19,4,0,9.57272727272727,,7.602727272727272,25,1
2018,1,19,5,0,5.12,,5.67,25,1
2018,1,19,6,0,137.77,,51.81,25,1
2018,1,19,7,0,362.35,,85.23,25,1
2018,1,19,8,0,589.88,,166.5,25,1
2018,1,19,9,0,790.1,,175.46,25,1
2018,1,19,10,0,946.03,,210.12,25,1
2018,1,19,11,0,893.67,,206.18800000000002,25,1
2018,1,19,12,0,844.38,,202.256,25,1
2018,1,19,13,0,698.25,,198.324,25,1
2018,1,19,14,0,566.62,,194.392,25,1
2018,1,19,15,0,486.05,,190.46,25,1
2018,1,19,16,0,301.27,,136.52,25,1
2018,1,19,17,0,141.45,,110.2,25,1
2018,1,19,18,0,27.48,,27.2,25,1
2018,1,19,19,0,25.43,,25.21909090909091,25,1
2018,1,19,20,0,23.38,,23.23818181818182,25,1
2018,1,19,21,0,21.33,,21.257272727272728,25,1
2018,1,19,22,0,,,,25,1
2018,1,19,23,0,,,,25,1
2018,1,20,0,0,,,,25,1
2018,1,20,1,0,,,,25,1
2018,1,20,2,0,11.079999999999998,,11.352727272727273,25,1
2018,1,20,3,0,9.029999999999998,,9.371818181818181,25,1
2018,1,20,4,0,6.979999999999997,,7.390909090909091,25,1
2018,1,20,5,0,4.93,,5.41,25,1
2018,1,20,6,0,139.43,,52.53,25,1
2018,1,20,7,0,377.1,,91.8,25,1
2018,1,20,8,0,617.25,,112.07,25,1
2018,1,20,9,0,825.45,,128.11,25,1
2018,1,20,10,0,970.5,,176.45,25,1
2018,1,20,11,0,1064.62,,167.08,25,1
2018,1,20,12,0,1080.95,,151.03,25,1
2018,1,20,13,0,975.38,,189.34,25,1
2018,1,20,14,0,815.62,,227.65,25,1
2018,1,20,15,0,542.15,,239.81,25,1
2018,1,20,16,0,357.33,,125.4,25,1
2018,1,20,17,0,191.05,,99.91,25,1
2018,1,20,18,0,38.1,,32.28,25,1
2018,1,20,19,0,46.025,,34.04333333333334,25,1
2018,1,20,20,0,53.95,,35.806666666666665,25,1
2018,1,20,21,0,61.875,,37.57,25,1
2018,1,20,22,0,,,,25,1
2018,1,20,23,0,,,,25,1
2018,1,21,0,0,,,,25,1
2018,1,21,1,0,,,,25,1
2018,1,21,2,0,,,,25,1
2018,1,21,3,0,109.42500000000001,,48.15,25,1
2018,1,21,4,0,117.35,,49.91333333333333,25,1
2018,1,21,5,0,125.275,,51.67666666666666,25,1
2018,1,21,6,0,133.2,,53.44,25,1
2018,1,21,7,0,371.2,,96.08,25,1
2018,1,21,8,0,616.72,,113.02,25,1
2018,1,21,9,0,829.9,,122.11,25,1
2018,1,21,10,0,989.28,,117.35,25,1
2018,1,21,11,0,1083.97,,111.08,25,1
2018,1,21,12,0,1123.82,,63.82,25,1
2018,1,21,13,0,1071.75,,68.29,25,1
2018,1,21,14,0,950.1,,69.77,25,1
2018,1,21,15,0,764.45,,103.29,25,1
2018,1,21,16,0,412.31,,76.30666666666667,25,1
2018,1,21,17,0,60.17,,49.32333333333334,25,1
2018,1,21,18,0,60.3,,22.34,25,1
2018,1,21,19,0,54.8190909090909,,20.31,25,1
2018,1,21,20,0,49.338181818181816,,18.28,25,1
2018,1,21,21,0,43.85727272727273,,16.25,25,1
2018,1,21,22,0,,,,25,1
2018,1,21,23,0,,,,25,1
2018,1,22,0,0,,,,25,1
2018,1,22,1,0,,,,25,1
2018,1,22,2,0,16.452727272727273,,6.100000000000001,25,1
2018,1,22,3,0,10.971818181818179,,4.07,25,1
2018,1,22,4,0,5.490909090909092,,2.0400000000000027,25,1
2018,1,22,5,0,0.01,,0.01,25,1
2018,1,22,6,0,110.41,,49.46,25,1
2018,1,22,7,0,347.28,,128.15,25,1
2018,1,22,8,0,1200.0,,102.28,25,1
2018,1,22,9,0,849.33,,76.41,25,1
2018,1,22,10,0,999.8,,93.16,25,1
2018,1,22,11,0,1085.2,,113.44,25,1
2018,1,22,12,0,1051.68,,237.81,25,1
2018,1,22,13,0,166.75,,249.47666666666666,25,1
2018,1,22,14,0,758.2,,261.1433333333333,25,1
2018,1,22,15,0,565.53,,272.81,25,1
2018,1,22,16,0,389.65,,188.94,25,1
2018,1,22,17,0,195.7,,96.02,25,1
2018,1,22,18,0,43.45,,33.58,25,1
2018,1,22,19,0,225.51875,,35.32833333333333,25,1
2018,1,22,20,0,407.5875,,37.07666666666667,25,1
2018,1,22,21,0,589.65625,,38.825,25,1
2018,1,22,22,0,,,,25,1
2018,1,22,23,0,953.79375,,,25,1
2018,1,23,0,0,1135.8625,,,25,1
2018,1,23,1,0,1200.0,,,25,1
2018,1,23,2,0,1200.0,,,25,1
2018,1,23,3,0,1159.67,,49.315,25,1
2018,1,23,4,0,819.34,,51.06333333333333,25,1
2018,1,23,5,0,479.01,,52.81166666666667,25,1
2018,1,23,6,0,138.68,,54.56,25,1
2018,1,23,7,0,368.2,,103.01,25,1
2018,1,23,8,0,612.25,,95.03,25,1
2018,1,23,9,0,826.08,,96.05,25,1
2018,1,23,10,0,979.35,,107.41,25,1
2018,1,23,11,0,1072.68,,109.75,25,1
2018,1,23,12,0,1068.72,,179.36,25,1
2018,1,23,13,0,997.25,,198.24,25,1
2018,1,23,14,0,871.17,,273.82,25,1
2018,1,23,15,0,640.85,,177.0,25,1
2018,1,23,16,0,412.02,,199.1,25,1
2018,1,23,17,0,214.7,,95.82,25,1
2018,1,23,18,0,44.4,,37.54,25,1
2018,1,23,19,0,52.559999999999995,,38.269999999999996,25,1
2018,1,23,20,0,60.72,,39.0,25,1
2018,1,23,21,0,68.88,,39.73,25,1
2018,1,23,22,0,,,,25,1
2018,1,23,23,0,,,,25,1
2018,1,24,0,0,,,,25,1
2018,1,24,1,0,,,,25,1
2018,1,24,2,0,,,,25,1
2018,1,24,3,0,117.83999999999997,,44.11,25,1
2018,1,24,4,0,125.99999999999997,,44.839999999999996,25,1
2018,1,24,5,0,134.15999999999997,,45.57,25,1
