CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,5,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,7,0,4.275,0,3.955,25,40,101325,1,180
2018,1,5,8,0,52.415,0,23.115,25,40,101325,1,180
2018,1,5,9,0,121.55,0,73.04,25,40,101325,1,180
2018,1,5,10,0,190.65,0,121.15,25,40,101325,1,180
2018,1,5,11,0,267.18,0,126.785,25,40,101325,1,180
2018,1,5,12,0,318.39,0,141.57999999999998,25,40,101325,1,180
2018,1,5,13,0,318.39,0,157.73000000000002,25,40,101325,1,180
2018,1,5,14,0,300.565,0,142.935,25,40,101325,1,180
2018,1,5,15,0,215.425,0,127.29,25,40,101325,1,180
2018,1,5,16,0,109.37,0,58.455,25,40,101325,1,180
2018,1,5,17,0,26.06,0,14.585,25,40,101325,1,180
2018,1,5,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,5,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,7,0,1.425,0,1.725,25,40,101325,1,180
2018,1,6,8,0,14.925,0,15.215,25,40,101325,1,180
2018,1,6,9,0,32.06,0,24.75,25,40,101325,1,180
2018,1,6,10,0,39.335,0,33.34,25,40,101325,1,180
2018,1,6,11,0,51.125,0,43.510000000000005,25,40,101325,1,180
2018,1,6,12,0,69.025,0,56.370000000000005,25,40,101325,1,180
